1  77.9332	2.365024e+00	1.076671e-01	6.690374e-01	3.354105e+00	1.067741e+00	1.800478e+00	-1.232871e-01	2.948129e-01	2.861998e+00	9.046376e-01	
2  44.611	2.339032e+00	1.027400e-01	6.569000e-01	3.127786e+00	1.066392e+00	2.077777e+00	9.800394e-03	2.937873e-01	2.282339e+00	7.802986e-01	
3  34.192	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.174485e+00	4.625456e-02	3.097600e-01	1.785214e+00	7.299561e-01	
2  28.4021	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.180320e+00	2.076453e-01	3.097600e-01	1.785214e+00	7.299561e-01	
1  25.4758	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.185760e+00	3.555646e-01	3.097600e-01	1.785214e+00	7.299561e-01	
1  25.3324	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.235721e+00	8.137658e-01	3.097600e-01	1.785214e+00	7.299561e-01	
2  26.544	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.270671e+00	1.177785e+00	3.097600e-01	1.785214e+00	7.299561e-01	
1  26.829	2.310718e+00	1.176591e-01	6.756596e-01	2.882123e+00	9.506497e-01	2.283489e+00	1.554220e+00	3.097600e-01	1.785214e+00	7.299561e-01	
3  25.3748	2.297936e+00	1.168340e-01	6.703415e-01	3.013206e+00	1.021840e+00	2.222365e+00	1.742140e+00	3.125739e-01	2.035254e+00	7.962718e-01	
1  25.6889	2.275955e+00	1.219898e-01	6.713148e-01	2.835521e+00	1.023261e+00	2.414326e+00	2.057395e+00	3.226209e-01	1.703928e+00	7.511691e-01	
1  26.4001	2.332336e+00	1.103782e-01	6.922529e-01	2.933439e+00	1.108310e+00	2.387084e+00	2.034605e+00	2.803460e-01	1.879214e+00	7.660862e-01	
1  27.0007	2.332336e+00	1.103782e-01	6.922529e-01	2.933439e+00	1.108310e+00	2.325441e+00	2.244949e+00	2.803460e-01	1.879214e+00	7.660862e-01	
6  26.8055	2.332336e+00	1.103782e-01	6.922529e-01	2.933439e+00	1.108310e+00	2.329839e+00	2.243908e+00	2.803460e-01	1.879214e+00	7.660862e-01	
2  25.4389	2.332336e+00	1.103782e-01	6.922529e-01	2.933439e+00	1.108310e+00	2.266642e+00	1.255601e+00	2.803460e-01	1.879214e+00	7.660862e-01	
3  23.9062	2.327615e+00	1.293701e-01	6.931664e-01	2.942425e+00	1.037405e+00	2.150668e+00	1.372876e+00	3.190361e-01	1.896178e+00	8.309186e-01	
2  23.254	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.133743e+00	1.306786e+00	3.287256e-01	1.822480e+00	8.185745e-01	
1  23.5866	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.088170e+00	8.554557e-01	3.287256e-01	1.822480e+00	8.185745e-01	
2  23.0444	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.154747e+00	1.192902e+00	3.287256e-01	1.822480e+00	8.185745e-01	
1  23.9803	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.098286e+00	1.110768e+00	3.287256e-01	1.822480e+00	8.185745e-01	
10  24.5636	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.148013e+00	1.703872e+00	3.287256e-01	1.822480e+00	8.185745e-01	
2  25.0478	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.104367e+00	1.300927e+00	3.287256e-01	1.822480e+00	8.185745e-01	
1  24.7983	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.050832e+00	6.828603e-01	3.287256e-01	1.822480e+00	8.185745e-01	
2  25.5785	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.033976e+00	6.597322e-01	3.287256e-01	1.822480e+00	8.185745e-01	
1  25.7378	2.317097e+00	1.342989e-01	6.935351e-01	2.902783e+00	9.893804e-01	2.105539e+00	1.388168e+00	3.287256e-01	1.822480e+00	8.185745e-01	
3  25.9133	2.305785e+00	1.212690e-01	6.823213e-01	3.091245e+00	9.928665e-01	1.929258e+00	9.110041e-01	3.113891e-01	2.200445e+00	8.418521e-01	
3  27.3965	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.864241e+00	9.397848e-01	3.396817e-01	2.188832e+00	8.687068e-01	
1  24.2706	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.888816e+00	8.744435e-01	3.396817e-01	2.188832e+00	8.687068e-01	
1  24.5023	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.954847e+00	1.233283e+00	3.396817e-01	2.188832e+00	8.687068e-01	
2  25.617	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.932985e+00	1.328822e+00	3.396817e-01	2.188832e+00	8.687068e-01	
2  25.7731	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.837834e+00	3.378207e-01	3.396817e-01	2.188832e+00	8.687068e-01	
3  25.3638	2.291690e+00	1.325663e-01	6.779591e-01	3.085953e+00	9.377165e-01	1.917345e+00	6.627708e-01	3.396817e-01	2.188832e+00	8.687068e-01	
1  23.6599	2.302814e+00	1.157484e-01	6.733922e-01	2.933392e+00	9.619048e-01	2.147548e+00	5.363467e-01	3.074617e-01	1.879127e+00	7.440610e-01	
5  24.3088	2.273417e+00	1.237044e-01	6.821801e-01	2.795855e+00	8.934148e-01	2.199171e+00	5.322380e-01	3.160556e-01	1.637662e+00	7.101028e-01	
1  24.0918	2.273417e+00	1.237044e-01	6.821801e-01	2.795855e+00	8.934148e-01	2.109781e+00	1.105645e-01	3.160556e-01	1.637662e+00	7.101028e-01	
8  24.9336	2.273417e+00	1.237044e-01	6.821801e-01	2.795855e+00	8.934148e-01	2.106275e+00	-1.262853e-01	3.160556e-01	1.637662e+00	7.101028e-01	
1  24.7222	2.274900e+00	1.440459e-01	6.953278e-01	2.769327e+00	8.589957e-01	2.050890e+00	2.092076e-01	3.463199e-01	1.594789e+00	7.612595e-01	
5  24.7539	2.274900e+00	1.440459e-01	6.953278e-01	2.769327e+00	8.589957e-01	2.064701e+00	6.450397e-01	3.463199e-01	1.594789e+00	7.612595e-01	
3  22.9717	2.274900e+00	1.440459e-01	6.953278e-01	2.769327e+00	8.589957e-01	2.075684e+00	4.132001e-01	3.463199e-01	1.594789e+00	7.612595e-01	
6  24.2412	2.297134e+00	1.300256e-01	7.136625e-01	2.849343e+00	9.093293e-01	2.033133e+00	1.897927e-01	3.016627e-01	1.727642e+00	7.627497e-01	
5  23.5734	2.297134e+00	1.300256e-01	7.136625e-01	2.849343e+00	9.093293e-01	2.094878e+00	5.305309e-01	3.016627e-01	1.727642e+00	7.627497e-01	
1  24.0375	2.297134e+00	1.300256e-01	7.136625e-01	2.849343e+00	9.093293e-01	2.142031e+00	1.066319e+00	3.016627e-01	1.727642e+00	7.627497e-01	
9  24.784	2.297134e+00	1.300256e-01	7.136625e-01	2.849343e+00	9.093293e-01	2.136022e+00	1.257659e+00	3.016627e-01	1.727642e+00	7.627497e-01	
5  25.6971	2.297134e+00	1.300256e-01	7.136625e-01	2.849343e+00	9.093293e-01	2.143042e+00	1.586954e+00	3.016627e-01	1.727642e+00	7.627497e-01	
5  24.9842	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.174311e+00	1.625897e+00	3.134919e-01	1.681026e+00	7.536276e-01	
1  24.1903	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.215062e+00	1.807671e+00	3.134919e-01	1.681026e+00	7.536276e-01	
3  24.8748	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.186437e+00	2.124699e+00	3.134919e-01	1.681026e+00	7.536276e-01	
1  26.3571	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.174852e+00	2.377400e+00	3.134919e-01	1.681026e+00	7.536276e-01	
11  27.6366	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.164234e+00	2.475300e+00	3.134919e-01	1.681026e+00	7.536276e-01	
3  25.6817	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.222215e+00	2.287220e+00	3.134919e-01	1.681026e+00	7.536276e-01	
7  24.4492	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.225394e+00	1.858168e+00	3.134919e-01	1.681026e+00	7.536276e-01	
2  24.8273	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.122762e+00	1.013958e+00	3.134919e-01	1.681026e+00	7.536276e-01	
1  23.5972	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.166944e+00	1.167118e+00	3.134919e-01	1.681026e+00	7.536276e-01	
4  23.2962	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.166246e+00	1.077749e+00	3.134919e-01	1.681026e+00	7.536276e-01	
14  23.5227	2.288300e+00	1.317488e-01	7.037833e-01	2.821989e+00	8.985546e-01	2.149416e+00	1.055639e+00	3.134919e-01	1.681026e+00	7.536276e-01	
