3  55.6724	2.288251e+00	1.333582e-01	6.837501e-01	3.066487e+00	9.043899e-01	1.878163e+00	3.118649e-04	3.355725e-01	2.146636e+00	8.544030e-01	
2  51.5206	2.270276e+00	1.394410e-01	6.785263e-01	3.004952e+00	8.529871e-01	1.888707e+00	-1.999399e-02	3.535808e-01	2.018524e+00	8.340938e-01	
2  28.3493	2.270276e+00	1.394410e-01	6.785263e-01	3.004952e+00	8.529871e-01	2.002994e+00	1.243838e+00	3.535808e-01	2.018524e+00	8.340938e-01	
6  26.4022	2.270276e+00	1.394410e-01	6.785263e-01	3.004952e+00	8.529871e-01	1.970717e+00	1.262905e+00	3.535808e-01	2.018524e+00	8.340938e-01	
4  26.7661	2.255374e+00	1.463083e-01	6.714554e-01	2.851925e+00	8.200798e-01	2.107790e+00	1.448642e+00	3.759682e-01	1.732110e+00	7.835714e-01	
3  26.0454	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.261808e+00	1.767476e+00	3.888411e-01	1.412823e+00	7.325930e-01	
1  25.9636	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.260684e+00	1.663463e+00	3.888411e-01	1.412823e+00	7.325930e-01	
3  27.3341	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.191843e+00	1.124416e+00	3.888411e-01	1.412823e+00	7.325930e-01	
1  25.8372	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.206568e+00	1.056233e+00	3.888411e-01	1.412823e+00	7.325930e-01	
9  27.1689	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.211671e+00	5.939593e-01	3.888411e-01	1.412823e+00	7.325930e-01	
4  25.5501	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.242916e+00	1.137229e+00	3.888411e-01	1.412823e+00	7.325930e-01	
3  26.4366	2.275112e+00	1.589062e-01	6.847136e-01	2.648175e+00	7.825939e-01	2.219234e+00	1.276057e+00	3.888411e-01	1.412823e+00	7.325930e-01	
5  25.331	2.244630e+00	1.478616e-01	6.781791e-01	2.863444e+00	8.209479e-01	2.039203e+00	9.730885e-01	3.716939e-01	1.752177e+00	7.954766e-01	
1  24.7365	2.244630e+00	1.478616e-01	6.781791e-01	2.863444e+00	8.209479e-01	1.996241e+00	6.394852e-01	3.716939e-01	1.752177e+00	7.954766e-01	
2  26.0831	2.244630e+00	1.478616e-01	6.781791e-01	2.863444e+00	8.209479e-01	2.077182e+00	1.296260e+00	3.716939e-01	1.752177e+00	7.954766e-01	
6  25.8438	2.244630e+00	1.478616e-01	6.781791e-01	2.863444e+00	8.209479e-01	2.054177e+00	1.206990e+00	3.716939e-01	1.752177e+00	7.954766e-01	
2  23.525	2.236273e+00	1.422413e-01	7.034442e-01	2.674637e+00	8.638818e-01	2.282314e+00	1.419465e+00	3.339468e-01	1.450708e+00	7.260289e-01	
2  22.6921	2.236273e+00	1.422413e-01	7.034442e-01	2.674637e+00	8.638818e-01	2.256057e+00	9.031564e-01	3.339468e-01	1.450708e+00	7.260289e-01	
3  22.9854	2.236273e+00	1.422413e-01	7.034442e-01	2.674637e+00	8.638818e-01	2.186177e+00	5.753761e-01	3.339468e-01	1.450708e+00	7.260289e-01	
7  23.4919	2.236273e+00	1.422413e-01	7.034442e-01	2.674637e+00	8.638818e-01	2.212525e+00	8.342569e-01	3.339468e-01	1.450708e+00	7.260289e-01	
1  23.6532	2.235160e+00	1.308335e-01	6.753251e-01	2.896202e+00	8.776789e-01	2.036074e+00	4.447891e-01	3.372974e-01	1.810526e+00	7.688850e-01	
3  24.914	2.235160e+00	1.308335e-01	6.753251e-01	2.896202e+00	8.776789e-01	1.945496e+00	4.895277e-02	3.372974e-01	1.810526e+00	7.688850e-01	
2  23.5787	2.235160e+00	1.308335e-01	6.753251e-01	2.896202e+00	8.776789e-01	1.998854e+00	3.273634e-01	3.372974e-01	1.810526e+00	7.688850e-01	
1  23.5583	2.235160e+00	1.308335e-01	6.753251e-01	2.896202e+00	8.776789e-01	2.017921e+00	3.633291e-01	3.372974e-01	1.810526e+00	7.688850e-01	
2  23.717	2.235160e+00	1.308335e-01	6.753251e-01	2.896202e+00	8.776789e-01	2.036845e+00	5.536956e-01	3.372974e-01	1.810526e+00	7.688850e-01	
1  24.0304	2.284821e+00	1.261799e-01	6.664388e-01	2.957827e+00	9.056066e-01	2.024258e+00	5.281082e-01	3.369928e-01	1.925609e+00	7.783868e-01	
1  23.9041	2.285793e+00	1.253271e-01	6.781754e-01	3.055721e+00	8.936647e-01	1.882738e+00	3.252042e-01	3.235966e-01	2.123650e+00	8.134918e-01	
14  23.3644	2.245262e+00	1.326040e-01	6.966277e-01	3.064344e+00	8.925935e-01	1.828288e+00	4.493443e-01	3.208406e-01	2.142041e+00	8.530285e-01	
1  23.338	2.231076e+00	1.186702e-01	6.818517e-01	2.959487e+00	9.210446e-01	2.018548e+00	3.820383e-01	3.046214e-01	1.928808e+00	7.609115e-01	
11  23.8308	2.308946e+00	1.250857e-01	6.995459e-01	3.003659e+00	8.951509e-01	1.912701e+00	3.398884e-01	3.041074e-01	2.015916e+00	7.957373e-01	
11  23.7658	2.219090e+00	1.178673e-01	6.906657e-01	3.042456e+00	9.277704e-01	1.917751e+00	2.889799e-01	2.949616e-01	2.095666e+00	7.945399e-01	
3  21.8761	2.269983e+00	1.117095e-01	6.754444e-01	3.117055e+00	1.009324e+00	1.962401e+00	4.785950e-01	2.960237e-01	2.257978e+00	8.138399e-01	
8  25.1091	2.344770e+00	1.148218e-01	6.774357e-01	3.238917e+00	1.074883e+00	1.899302e+00	7.366382e-01	3.026974e-01	2.550609e+00	8.985331e-01	
5  25.8783	2.344770e+00	1.148218e-01	6.774357e-01	3.238917e+00	1.074883e+00	1.848148e+00	6.115763e-01	3.026974e-01	2.550609e+00	8.985331e-01	
2  26.2012	2.325784e+00	1.245024e-01	6.889466e-01	2.794207e+00	9.863150e-01	2.220010e+00	8.719430e-01	3.126624e-01	1.634966e+00	7.366561e-01	
6  23.899	2.325784e+00	1.245024e-01	6.889466e-01	2.794207e+00	9.863150e-01	2.235107e+00	7.991129e-01	3.126624e-01	1.634966e+00	7.366561e-01	
1  24.5741	2.325784e+00	1.245024e-01	6.889466e-01	2.794207e+00	9.863150e-01	2.256521e+00	1.050274e+00	3.126624e-01	1.634966e+00	7.366561e-01	
1  22.786	2.325784e+00	1.245024e-01	6.889466e-01	2.794207e+00	9.863150e-01	2.286219e+00	8.451411e-01	3.126624e-01	1.634966e+00	7.366561e-01	
8  21.8046	2.240428e+00	1.224664e-01	6.835043e-01	2.767023e+00	9.758479e-01	2.306315e+00	7.800551e-01	3.114762e-01	1.591120e+00	7.196790e-01	
4  22.9534	2.240428e+00	1.224664e-01	6.835043e-01	2.767023e+00	9.758479e-01	2.305503e+00	5.950402e-01	3.114762e-01	1.591120e+00	7.196790e-01	
2  21.9727	2.240428e+00	1.224664e-01	6.835043e-01	2.767023e+00	9.758479e-01	2.343291e+00	9.795742e-01	3.114762e-01	1.591120e+00	7.196790e-01	
