11  25.7755	2.242918e+00	1.328682e-01	6.846952e-01	2.745505e+00	1.003436e+00	5.927004e-01	-5.752419e+00	2.934223e+00	2.763207e+00	5.509871e-01	-1.365700e+00	2.359388e+00	2.138773e+00	3.326345e-01	1.557247e+00	7.576579e-01	
43  25.1338	2.242918e+00	1.328682e-01	6.846952e-01	2.745505e+00	1.003436e+00	7.090845e-01	-6.676198e+00	1.756550e+00	7.075521e+00	3.472602e-01	-5.626829e+00	2.379112e+00	2.166139e+00	3.326345e-01	1.557247e+00	7.576579e-01	
4  26.9152	2.242918e+00	1.328682e-01	6.846952e-01	2.745505e+00	1.003436e+00	8.059648e-01	6.041007e+00	2.481604e+00	6.958185e+00	7.864357e-01	-1.522472e+00	2.305164e+00	1.595581e+00	3.326345e-01	1.557247e+00	7.576579e-01	
1  26.9798	2.242918e+00	1.328682e-01	6.846952e-01	2.745505e+00	1.003436e+00	1.736739e+00	7.684255e+00	2.317917e+00	6.659335e+00	1.012963e+00	1.672825e+00	2.374104e+00	2.390584e+00	3.326345e-01	1.557247e+00	7.576579e-01	
23  26.5939	2.242918e+00	1.328682e-01	6.846952e-01	2.745505e+00	1.003436e+00	3.558384e-01	6.682332e+00	2.820509e+00	9.505845e+00	1.715883e-01	2.914388e+00	2.365400e+00	2.304277e+00	3.326345e-01	1.557247e+00	7.576579e-01	
27  29.7692	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	5.178960e-01	5.319423e+00	2.708452e+00	8.938284e+00	2.903623e-01	1.466408e+00	2.254513e+00	2.407946e+00	3.191121e-01	1.833801e+00	8.341310e-01	
5  26.0315	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	6.436656e-01	1.689232e+00	1.831750e+00	2.768980e+00	5.518236e-01	4.283525e+00	2.238376e+00	1.951334e+00	3.191121e-01	1.833801e+00	8.341310e-01	
6  25.9108	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	1.075565e+00	8.400687e+00	8.321664e-01	9.659189e-01	5.396460e-01	1.696294e+00	2.276699e+00	2.039653e+00	3.191121e-01	1.833801e+00	8.341310e-01	
4  26.3899	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	1.391380e+00	1.250115e+00	2.305278e+00	3.466750e+00	2.976217e-01	-6.703027e+00	2.293307e+00	2.075527e+00	3.191121e-01	1.833801e+00	8.341310e-01	
4  25.4509	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	1.907368e+00	-2.958164e+00	2.811843e+00	-3.341442e+00	7.365576e-01	-3.315621e+00	2.276300e+00	1.934448e+00	3.191121e-01	1.833801e+00	8.341310e-01	
13  25.2294	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	1.262413e+00	-7.914689e+00	3.555843e+00	-1.140232e+00	1.956865e-01	-8.102220e+00	2.268171e+00	1.889597e+00	3.191121e-01	1.833801e+00	8.341310e-01	
4  25.1446	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	9.240613e-01	-4.191253e+00	2.820146e+00	4.831359e+00	4.187404e-01	-8.545116e+00	2.236505e+00	1.758213e+00	3.191121e-01	1.833801e+00	8.341310e-01	
2  24.7774	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	7.777077e-01	-5.730191e+00	3.835407e+00	3.330679e+00	1.372184e+00	-5.234805e+00	2.220993e+00	1.397115e+00	3.191121e-01	1.833801e+00	8.341310e-01	
1  25.1387	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	8.637525e-01	-8.983478e+00	3.189392e+00	-1.907417e+00	1.168453e+00	-6.738115e+00	2.275958e+00	1.738276e+00	3.191121e-01	1.833801e+00	8.341310e-01	
3  25.3421	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	8.748855e-01	-8.721831e+00	3.375307e+00	2.110573e+00	1.219368e+00	-2.814106e+00	2.276850e+00	1.895429e+00	3.191121e-01	1.833801e+00	8.341310e-01	
2  24.9935	2.244735e+00	1.291132e-01	6.906252e-01	2.908976e+00	1.077276e+00	2.642637e-01	-7.553366e+00	3.471383e+00	-6.441441e+00	1.678303e-01	-5.588003e+00	2.260136e+00	1.814838e+00	3.191121e-01	1.833801e+00	8.341310e-01	
1  25.983	2.219150e+00	1.372557e-01	6.818603e-01	2.811193e+00	1.009203e+00	1.247084e-02	-7.827176e+00	3.636891e+00	-7.383593e+00	8.895110e-02	-4.607831e+00	2.297092e+00	1.850370e+00	3.443318e-01	1.662975e+00	8.010821e-01	
7  21.9538	2.250994e+00	1.326544e-01	6.936966e-01	2.763561e+00	9.651373e-01	1.557237e-01	-6.258987e+00	3.593182e+00	-5.061155e+00	7.577722e-02	-3.756570e+00	2.276001e+00	1.365069e+00	3.237815e-01	1.585621e+00	7.542186e-01	
3  21.7176	2.250994e+00	1.326544e-01	6.936966e-01	2.763561e+00	9.651373e-01	1.829244e-01	-5.753657e+00	3.054553e+00	-1.273633e+00	1.261351e+00	-7.109143e+00	2.265738e+00	1.202424e+00	3.237815e-01	1.585621e+00	7.542186e-01	
