1  57.184	2.269739e+00	1.055520e-01	6.807082e-01	3.169892e+00	1.026386e+00	1.935855e+00	-2.060132e-01	2.781692e-01	2.380492e+00	8.110156e-01	
2  54.1168	2.263876e+00	1.074394e-01	6.844770e-01	3.079146e+00	9.681673e-01	1.964586e+00	-3.472345e-01	2.790179e-01	2.173983e+00	7.688075e-01	
2  32.5125	2.248378e+00	1.495588e-01	6.892047e-01	2.792624e+00	7.963640e-01	2.033386e+00	1.596310e-01	3.635485e-01	1.632379e+00	7.681756e-01	
1  31.956	2.248378e+00	1.495588e-01	6.892047e-01	2.792624e+00	7.963640e-01	2.102821e+00	5.357661e-01	3.635485e-01	1.632379e+00	7.681756e-01	
9  25.8634	2.248378e+00	1.495588e-01	6.892047e-01	2.792624e+00	7.963640e-01	1.979398e+00	4.665900e-01	3.635485e-01	1.632379e+00	7.681756e-01	
1  23.3586	2.235462e+00	1.350160e-01	6.901392e-01	2.761789e+00	8.964871e-01	2.141888e+00	6.136485e-01	3.317601e-01	1.582813e+00	7.414398e-01	
3  24.0806	2.268233e+00	1.256536e-01	6.658934e-01	2.967562e+00	9.003983e-01	1.967594e+00	2.384407e-01	3.359842e-01	1.944445e+00	7.795643e-01	
7  24.1246	2.268233e+00	1.256536e-01	6.658934e-01	2.967562e+00	9.003983e-01	1.977885e+00	4.139711e-01	3.359842e-01	1.944445e+00	7.795643e-01	
1  22.483	2.271591e+00	1.100606e-01	6.846259e-01	3.161511e+00	9.912393e-01	1.850616e+00	2.218313e-01	2.846534e-01	2.360624e+00	8.206850e-01	
3  23.5441	2.219663e+00	1.065178e-01	6.665582e-01	3.221951e+00	1.048076e+00	1.872465e+00	3.726833e-01	2.911515e-01	2.507699e+00	8.440124e-01	
4  23.4818	2.217879e+00	1.269296e-01	6.880734e-01	3.130777e+00	9.784050e-01	1.837275e+00	5.946038e-01	3.163040e-01	2.289176e+00	8.868344e-01	
12  24.1168	2.217879e+00	1.269296e-01	6.880734e-01	3.130777e+00	9.784050e-01	1.930102e+00	9.554029e-01	3.163040e-01	2.289176e+00	8.868344e-01	
1  25.5668	2.217879e+00	1.269296e-01	6.880734e-01	3.130777e+00	9.784050e-01	1.869516e+00	1.029885e+00	3.163040e-01	2.289176e+00	8.868344e-01	
15  23.2331	2.217879e+00	1.269296e-01	6.880734e-01	3.130777e+00	9.784050e-01	1.893654e+00	9.113162e-01	3.163040e-01	2.289176e+00	8.868344e-01	
5  24.4623	2.217879e+00	1.269296e-01	6.880734e-01	3.130777e+00	9.784050e-01	1.955302e+00	1.194746e+00	3.163040e-01	2.289176e+00	8.868344e-01	
5  25.5338	2.172332e+00	1.168716e-01	6.812746e-01	3.046847e+00	9.985185e-01	2.091144e+00	1.142888e+00	2.999968e-01	2.104888e+00	8.141599e-01	
6  25.4359	2.172332e+00	1.168716e-01	6.812746e-01	3.046847e+00	9.985185e-01	2.048066e+00	1.119245e+00	2.999968e-01	2.104888e+00	8.141599e-01	
1  25.7099	2.166990e+00	1.218736e-01	6.978163e-01	2.951956e+00	9.866864e-01	2.109069e+00	1.251653e+00	2.961050e-01	1.914337e+00	7.987956e-01	
2  23.2307	2.241119e+00	1.311031e-01	6.965341e-01	3.011753e+00	9.345156e-01	1.982083e+00	1.175317e+00	3.177478e-01	2.032300e+00	8.389303e-01	
1  24.5026	2.288505e+00	1.101604e-01	6.760361e-01	3.328645e+00	1.073190e+00	1.843146e+00	1.030130e+00	2.925216e-01	2.790052e+00	9.171893e-01	
5  23.4373	2.278078e+00	1.134981e-01	6.797677e-01	3.252603e+00	1.070343e+00	1.914614e+00	1.169692e+00	2.963161e-01	2.585755e+00	9.018483e-01	
4  23.5559	2.278078e+00	1.134981e-01	6.797677e-01	3.252603e+00	1.070343e+00	1.914518e+00	1.183937e+00	2.963161e-01	2.585755e+00	9.018483e-01	
1  22.4327	2.276904e+00	1.361057e-01	6.903798e-01	2.815127e+00	9.292077e-01	2.206304e+00	1.507005e+00	3.346848e-01	1.669529e+00	7.726382e-01	
4  22.4054	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.251758e+00	1.505887e+00	3.224965e-01	1.567549e+00	7.487118e-01	
1  21.4265	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.252380e+00	1.123341e+00	3.224965e-01	1.567549e+00	7.487118e-01	
1  23.7485	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.219979e+00	1.352499e+00	3.224965e-01	1.567549e+00	7.487118e-01	
1  24.2655	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.240232e+00	1.748799e+00	3.224965e-01	1.567549e+00	7.487118e-01	
2  21.8251	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.228300e+00	1.154664e+00	3.224965e-01	1.567549e+00	7.487118e-01	
11  21.9842	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.251889e+00	1.399862e+00	3.224965e-01	1.567549e+00	7.487118e-01	
9  21.4698	2.258215e+00	1.354954e-01	7.015453e-01	2.752099e+00	9.230738e-01	2.198668e+00	7.186998e-01	3.224965e-01	1.567549e+00	7.487118e-01	
