3  38.0545	2.262032e+00	1.240089e-01	6.760909e-01	2.963680e+00	1.013147e+00	2.137031e+00	4.063377e-01	3.221914e-01	1.936913e+00	8.084852e-01	
3  37.4059	2.347433e+00	1.146395e-01	6.651788e-01	2.939935e+00	1.044925e+00	2.239065e+00	3.796410e-01	3.136037e-01	1.891462e+00	7.603119e-01	
8  28.9562	2.347433e+00	1.146395e-01	6.651788e-01	2.939935e+00	1.044925e+00	2.270756e+00	8.244844e-01	3.136037e-01	1.891462e+00	7.603119e-01	
7  28.4608	2.293898e+00	1.155019e-01	6.804623e-01	3.188118e+00	1.088245e+00	2.006262e+00	7.559801e-01	3.003809e-01	2.424277e+00	8.888396e-01	
3  23.1146	2.293898e+00	1.155019e-01	6.804623e-01	3.188118e+00	1.088245e+00	1.985822e+00	9.432203e-01	3.003809e-01	2.424277e+00	8.888396e-01	
1  23.0108	2.293898e+00	1.155019e-01	6.804623e-01	3.188118e+00	1.088245e+00	1.978860e+00	9.207695e-01	3.003809e-01	2.424277e+00	8.888396e-01	
1  24.7736	2.293898e+00	1.155019e-01	6.804623e-01	3.188118e+00	1.088245e+00	2.065666e+00	1.508098e+00	3.003809e-01	2.424277e+00	8.888396e-01	
11  24.7135	2.319912e+00	1.095017e-01	6.889265e-01	3.160929e+00	1.056519e+00	2.058629e+00	1.225546e+00	2.809511e-01	2.359250e+00	8.361843e-01	
3  23.0446	2.319912e+00	1.095017e-01	6.889265e-01	3.160929e+00	1.056519e+00	2.003801e+00	8.391241e-01	2.809511e-01	2.359250e+00	8.361843e-01	
1  21.7094	2.294865e+00	1.277765e-01	6.934753e-01	2.875046e+00	9.574598e-01	2.183158e+00	1.106621e+00	3.147573e-01	1.772624e+00	7.740317e-01	
6  22.0356	2.276351e+00	1.353605e-01	7.088895e-01	2.708612e+00	9.912764e-01	2.372958e+00	1.593556e+00	3.159413e-01	1.500843e+00	7.535967e-01	
3  22.3039	2.276351e+00	1.353605e-01	7.088895e-01	2.708612e+00	9.912764e-01	2.360767e+00	1.757825e+00	3.159413e-01	1.500843e+00	7.535967e-01	
1  22.0927	2.276351e+00	1.353605e-01	7.088895e-01	2.708612e+00	9.912764e-01	2.367992e+00	1.459709e+00	3.159413e-01	1.500843e+00	7.535967e-01	
11  22.463	2.276351e+00	1.353605e-01	7.088895e-01	2.708612e+00	9.912764e-01	2.392162e+00	1.693857e+00	3.159413e-01	1.500843e+00	7.535967e-01	
3  22.8179	2.276351e+00	1.353605e-01	7.088895e-01	2.708612e+00	9.912764e-01	2.336824e+00	1.657797e+00	3.159413e-01	1.500843e+00	7.535967e-01	
5  22.9294	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.294302e+00	1.489803e+00	2.991386e-01	1.614009e+00	7.563275e-01	
4  23.4425	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.313689e+00	1.842706e+00	2.991386e-01	1.614009e+00	7.563275e-01	
2  22.7655	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.348539e+00	1.917228e+00	2.991386e-01	1.614009e+00	7.563275e-01	
1  22.7413	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.361318e+00	1.780984e+00	2.991386e-01	1.614009e+00	7.563275e-01	
7  22.5594	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.252368e+00	8.853095e-01	2.991386e-01	1.614009e+00	7.563275e-01	
3  22.8031	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.334066e+00	1.878459e+00	2.991386e-01	1.614009e+00	7.563275e-01	
7  21.9984	2.309818e+00	1.269989e-01	7.098715e-01	2.781306e+00	1.015009e+00	2.312922e+00	1.391245e+00	2.991386e-01	1.614009e+00	7.563275e-01	
5  23.5828	2.333913e+00	1.273698e-01	7.015653e-01	2.710814e+00	1.024499e+00	2.418892e+00	1.536900e+00	3.075070e-01	1.504151e+00	7.308191e-01	
2  23.7372	2.333913e+00	1.273698e-01	7.015653e-01	2.710814e+00	1.024499e+00	2.428478e+00	1.320670e+00	3.075070e-01	1.504151e+00	7.308191e-01	
1  24.8577	2.333913e+00	1.273698e-01	7.015653e-01	2.710814e+00	1.024499e+00	2.480802e+00	1.694861e+00	3.075070e-01	1.504151e+00	7.308191e-01	
1  24.8636	2.333913e+00	1.273698e-01	7.015653e-01	2.710814e+00	1.024499e+00	2.468634e+00	1.501914e+00	3.075070e-01	1.504151e+00	7.308191e-01	
2  23.5002	2.333913e+00	1.273698e-01	7.015653e-01	2.710814e+00	1.024499e+00	2.431311e+00	1.449362e+00	3.075070e-01	1.504151e+00	7.308191e-01	
12  23	2.256389e+00	1.232609e-01	6.927672e-01	2.715762e+00	1.055738e+00	2.470471e+00	1.503844e+00	3.051905e-01	1.511612e+00	7.285686e-01	
2  26.5413	2.264248e+00	1.135116e-01	7.125116e-01	2.668365e+00	1.114084e+00	2.571668e+00	1.552132e+00	2.694615e-01	1.441637e+00	6.946060e-01	
1  23.4265	2.263997e+00	1.160751e-01	7.048488e-01	2.841563e+00	1.102160e+00	2.370931e+00	1.392164e+00	2.805070e-01	1.714255e+00	7.630572e-01	
5  24.4203	2.257434e+00	1.087343e-01	6.875313e-01	2.961415e+00	1.154968e+00	2.330199e+00	1.370544e+00	2.791474e-01	1.932530e+00	7.871622e-01	
2  25.9615	2.257434e+00	1.087343e-01	6.875313e-01	2.961415e+00	1.154968e+00	2.376758e+00	1.516321e+00	2.791474e-01	1.932530e+00	7.871622e-01	
5  25.136	2.257434e+00	1.087343e-01	6.875313e-01	2.961415e+00	1.154968e+00	2.328926e+00	1.827411e+00	2.791474e-01	1.932530e+00	7.871622e-01	
