6  63.6951	3.236019e-01	-6.243866e-02	1.977276e+00	6.957446e-01	
4  48.7229	2.638377e-01	-2.651092e-02	2.001732e+00	7.190493e-01	
1  38.4868	3.920566e-01	6.892956e-02	2.043797e+00	4.944751e-01	
3  38.174	3.555839e-01	1.233499e-01	2.028260e+00	4.768653e-01	
5  26.8551	2.895185e-01	4.484208e-03	2.059860e+00	6.611093e-01	
1  22.5021	2.154764e-01	-7.935998e-03	2.097832e+00	7.467457e-01	
11  18.411	2.169538e-01	-1.176802e-01	2.120651e+00	8.545162e-01	
1  15.9691	2.421897e-01	-8.035357e-02	2.117315e+00	7.920263e-01	
2  11.1643	2.561925e-01	-7.905282e-02	2.150224e+00	7.760070e-01	
7  5.56658	2.566771e-01	-4.982745e-02	2.192599e+00	7.453755e-01	
3  5.39896	2.447074e-01	2.446314e-02	2.174974e+00	6.834379e-01	
1  5.95928	2.909106e-01	5.030059e-03	2.166361e+00	6.568551e-01	
12  2.1806	3.177174e-01	1.400774e-01	2.213865e+00	4.939678e-01	
1  3.46386	3.008191e-01	1.475282e-01	2.195515e+00	5.038144e-01	
3  2.87348	2.448048e-01	1.872746e-02	2.218309e+00	6.881337e-01	
5  3.40646	2.722881e-01	-8.886623e-03	2.222397e+00	6.881757e-01	
1  3.22627	2.453811e-01	3.262391e-02	2.244805e+00	6.730847e-01	
6  3.05767	2.547729e-01	1.338737e-02	2.247734e+00	6.828658e-01	
10  1.63439	2.797155e-01	6.605161e-02	2.226994e+00	6.057100e-01	
8  2.40042	2.890723e-01	1.274741e-01	2.222002e+00	5.350393e-01	
11  1.93497	2.827746e-01	9.193839e-02	2.238142e+00	5.765217e-01	
8  1.84979	2.782569e-01	5.480865e-02	2.235333e+00	6.182302e-01	
6  1.88002	2.901747e-01	8.283441e-02	2.204122e+00	5.789655e-01	
5  5.10989	2.252707e-01	9.689379e-03	2.204993e+00	7.169955e-01	
13  3.51579	2.518606e-01	-2.456709e-02	2.218168e+00	7.243756e-01	
5  1.87444	2.755367e-01	7.661389e-02	2.234555e+00	5.991621e-01	
1  2.6986	2.521653e-01	1.755999e-02	2.239017e+00	6.814903e-01	
1  5.9071	3.427040e-01	1.207052e-01	2.264902e+00	4.872435e-01	
8  4.13527	2.773528e-01	1.200787e-01	2.192976e+00	5.547854e-01	
# After 29 accepted steps: update proposal with max(R-1) = 0.271776 and jumping factor = 2.400000 
3  4.08183	3.366658e-01	8.579909e-02	2.211995e+00	5.293385e-01	
1  4.00541	3.352945e-01	8.422046e-02	2.214368e+00	5.322368e-01	
1  6.5451	3.697464e-01	1.287159e-01	2.230256e+00	4.529440e-01	
1  4.69985	3.355242e-01	8.802149e-02	2.242415e+00	5.275961e-01	
1  5.87526	3.612576e-01	1.193290e-01	2.231235e+00	4.707983e-01	
1  4.96646	3.278035e-01	5.502235e-02	2.192076e+00	5.694107e-01	
1  5.37166	3.456266e-01	1.371978e-01	2.171546e+00	4.698586e-01	
4  3.98492	2.949449e-01	1.712266e-01	2.223562e+00	4.853802e-01	
8  4.16961	3.081176e-01	1.922846e-01	2.221260e+00	4.511996e-01	
4  3.60242	2.754640e-01	1.322040e-01	2.230405e+00	5.437349e-01	
2  4.60412	2.623086e-01	1.153808e-01	2.253549e+00	5.732102e-01	
1  3.68308	3.121123e-01	1.582098e-01	2.260037e+00	4.804365e-01	
3  2.41051	3.155979e-01	1.224028e-01	2.242523e+00	5.131388e-01	
13  1.8707	2.956118e-01	6.396692e-02	2.225869e+00	5.919229e-01	
1  3.97603	2.659123e-01	-2.525237e-02	2.210683e+00	7.111719e-01	
1  3.2006	2.739023e-01	1.058108e-02	2.191936e+00	6.677562e-01	
2  3.00498	2.904603e-01	3.713390e-02	2.190090e+00	6.246855e-01	
2  3.46502	2.927574e-01	4.274840e-02	2.181546e+00	6.169597e-01	
1  3.0005	2.624031e-01	2.677251e-02	2.191212e+00	6.630797e-01	
5  1.60814	2.854083e-01	8.429431e-02	2.223633e+00	5.818476e-01	
6  1.76602	2.791887e-01	6.566676e-02	2.234713e+00	6.064538e-01	
2  3.44428	3.259014e-01	1.950938e-01	2.221539e+00	4.306006e-01	
3  2.68921	3.343075e-01	1.573391e-01	2.226854e+00	4.598336e-01	
1  2.87665	3.375785e-01	1.453484e-01	2.209116e+00	4.689390e-01	
3  3.94427	3.129270e-01	1.260949e-01	2.267288e+00	5.115790e-01	
6  2.28096	2.850754e-01	7.413712e-02	2.249024e+00	5.917855e-01	
2  2.65358	2.522047e-01	2.792360e-03	2.223276e+00	6.965609e-01	
7  2.6236	3.154812e-01	7.479033e-02	2.220299e+00	5.613512e-01	
4  2.22658	2.847148e-01	4.123691e-02	2.235096e+00	6.253492e-01	
2  3.57176	2.461570e-01	-1.406155e-02	2.240866e+00	7.190800e-01	
2  2.80495	2.627987e-01	7.460298e-02	2.247176e+00	6.136365e-01	
3  2.95838	3.207251e-01	1.598712e-01	2.246427e+00	4.704583e-01	
4  4.67979	3.404666e-01	8.832941e-02	2.229816e+00	5.226197e-01	
3  5.46494	3.291116e-01	5.425707e-02	2.184933e+00	5.690232e-01	
2  5.58651	3.390871e-01	6.209010e-02	2.211911e+00	5.506280e-01	
2  5.90783	3.655014e-01	1.353665e-01	2.235339e+00	4.504277e-01	
3  3.54252	3.293346e-01	8.136753e-02	2.217992e+00	5.409708e-01	
2  1.75014	2.809929e-01	4.798549e-02	2.220678e+00	6.226361e-01	
4  3.8795	2.309124e-01	-1.349414e-02	2.226327e+00	7.340734e-01	
1  4.10626	2.644717e-01	6.194707e-02	2.179782e+00	6.260851e-01	
2  3.51674	3.099668e-01	7.829796e-02	2.180232e+00	5.642293e-01	
2  2.6879	3.213031e-01	1.576849e-01	2.206496e+00	4.729350e-01	
2  2.2296	3.186849e-01	1.461192e-01	2.228241e+00	4.866460e-01	
3  2.02487	3.034563e-01	1.325049e-01	2.226656e+00	5.155233e-01	
2  3.69743	3.384814e-01	1.574581e-01	2.189869e+00	4.563451e-01	
1  3.93754	3.376323e-01	1.922510e-01	2.197109e+00	4.222438e-01	
7  4.0923	3.314029e-01	1.461372e-01	2.179815e+00	4.749630e-01	
3  3.44309	3.430665e-01	1.967668e-01	2.218502e+00	4.118285e-01	
2  3.91988	3.350174e-01	1.384998e-01	2.254143e+00	4.773695e-01	
3  3.94516	2.615905e-01	-2.707274e-02	2.224397e+00	7.170159e-01	
3  2.02031	2.636647e-01	4.230947e-02	2.231477e+00	6.454055e-01	
1  2.69352	2.782583e-01	1.009212e-01	2.250378e+00	5.717891e-01	
7  2.46934	2.671482e-01	8.406027e-02	2.237789e+00	6.000339e-01	
1  2.15152	2.700745e-01	4.389095e-02	2.203277e+00	6.380274e-01	
3  2.58855	2.773626e-01	1.003806e-01	2.247309e+00	5.732921e-01	
4  1.93523	2.656305e-01	5.549994e-02	2.223559e+00	6.304214e-01	
1  2.04875	2.873905e-01	1.115652e-01	2.217981e+00	5.527174e-01	
2  3.51168	3.473428e-01	1.964081e-01	2.222842e+00	4.078166e-01	
5  2.23393	2.859487e-01	1.109325e-01	2.211687e+00	5.549288e-01	
6  2.23255	2.732861e-01	8.191072e-02	2.208787e+00	5.966763e-01	
