2  3.38457	3.053022e-01	3.598957e-02	2.206846e+00	6.106236e-01	
4  3.01646	3.327362e-01	1.075653e-01	2.219957e+00	5.113287e-01	
1  3.25689	3.370892e-01	1.153384e-01	2.225762e+00	4.990763e-01	
2  3.26306	2.983891e-01	8.916963e-02	2.261848e+00	5.631604e-01	
4  2.731	2.718232e-01	5.088221e-02	2.254206e+00	6.281799e-01	
2  2.61097	2.699348e-01	3.074049e-02	2.246496e+00	6.503777e-01	
2  2.56103	2.925531e-01	1.320699e-01	2.212352e+00	5.271726e-01	
1  3.5506	2.887185e-01	1.160879e-01	2.265037e+00	5.458434e-01	
1  2.26115	3.013042e-01	1.392002e-01	2.220615e+00	5.111115e-01	
3  3.93616	3.022944e-01	1.485621e-01	2.188054e+00	5.014675e-01	
1  2.0572	2.995044e-01	1.233007e-01	2.211792e+00	5.290026e-01	
2  2.64178	2.766744e-01	1.058589e-01	2.211294e+00	5.692853e-01	
3  2.73114	3.020363e-01	1.456008e-01	2.207897e+00	5.042553e-01	
1  3.78981	3.210293e-01	1.664620e-01	2.259116e+00	4.632873e-01	
4  2.33557	2.697057e-01	6.941094e-02	2.245849e+00	6.119504e-01	
9  2.80183	2.714988e-01	9.906241e-02	2.210860e+00	5.812668e-01	
1  3.78095	2.993568e-01	1.564773e-01	2.257576e+00	4.949779e-01	
7  1.92597	3.055027e-01	1.286371e-01	2.221594e+00	5.174548e-01	
1  1.74409	2.962203e-01	1.108729e-01	2.223440e+00	5.444612e-01	
9  2.48817	2.690879e-01	5.160836e-02	2.249632e+00	6.302886e-01	
1  1.80222	2.750837e-01	6.077667e-02	2.234088e+00	6.154625e-01	
1  1.72669	2.827102e-01	5.199680e-02	2.223939e+00	6.168365e-01	
1  1.72534	2.866693e-01	5.563623e-02	2.218290e+00	6.093609e-01	
3  3.25451	3.217335e-01	9.654108e-02	2.245242e+00	5.328058e-01	
1  3.38124	3.448893e-01	1.664767e-01	2.235436e+00	4.399276e-01	
1  4.09528	3.581608e-01	2.108350e-01	2.219746e+00	3.826390e-01	
7  3.43014	3.462605e-01	1.571301e-01	2.203814e+00	4.485907e-01	
1  2.79351	3.115661e-01	8.738228e-02	2.190789e+00	5.533161e-01	
9  1.73296	3.033513e-01	9.948884e-02	2.213710e+00	5.489259e-01	
2  2.54342	2.740030e-01	2.651230e-02	2.241133e+00	6.506544e-01	
1  2.04507	3.083957e-01	1.110494e-01	2.204570e+00	5.325197e-01	
2  2.51733	2.658363e-01	2.161756e-02	2.240551e+00	6.637284e-01	
2  3.44181	2.524859e-01	-2.136699e-02	2.210885e+00	7.207086e-01	
1  3.42099	2.617495e-01	-9.197722e-04	2.245899e+00	6.902363e-01	
1  2.47674	2.841935e-01	3.235394e-02	2.234958e+00	6.347565e-01	
7  2.77198	2.740455e-01	6.264603e-03	2.223046e+00	6.712529e-01	
1  3.42888	3.196388e-01	6.442450e-02	2.224996e+00	5.674573e-01	
5  3.23753	3.037959e-01	5.755205e-02	2.246188e+00	5.897117e-01	
2  1.98956	2.768900e-01	3.912032e-02	2.208034e+00	6.358791e-01	
1  2.57585	2.856559e-01	1.026392e-01	2.252286e+00	5.626320e-01	
4  3.14605	2.634473e-01	9.452788e-02	2.240804e+00	5.932016e-01	
3  2.47001	2.679002e-01	8.512760e-02	2.238787e+00	5.981928e-01	
3  5.02202	2.259057e-01	1.077018e-02	2.205630e+00	7.152659e-01	
3  3.06607	2.432834e-01	8.381673e-03	2.212464e+00	7.001281e-01	
1  3.43417	2.399033e-01	3.188648e-03	2.207578e+00	7.088074e-01	
2  3.57284	2.816394e-01	9.119738e-02	2.182077e+00	5.796172e-01	
4  5.27181	2.477439e-01	6.267626e-02	2.185982e+00	6.419489e-01	
3  5.66287	3.009728e-01	2.070789e-01	2.228796e+00	4.433863e-01	
1  5.68033	3.241531e-01	2.363153e-01	2.241102e+00	3.907019e-01	
1  4.0353	3.112367e-01	1.913394e-01	2.215312e+00	4.491551e-01	
6  2.33242	2.904600e-01	1.223736e-01	2.212657e+00	5.389553e-01	
1  2.2722	3.017244e-01	1.033019e-01	2.196853e+00	5.471063e-01	
6  2.03382	3.027819e-01	1.286296e-01	2.233357e+00	5.199272e-01	
1  2.77945	3.077889e-01	1.248280e-01	2.253339e+00	5.182873e-01	
5  2.06292	3.125563e-01	1.002603e-01	2.230516e+00	5.385840e-01	
1  1.92121	2.982311e-01	7.788886e-02	2.204616e+00	5.758439e-01	
1  5.74894	2.327805e-01	-5.095049e-02	2.188665e+00	7.704807e-01	
2  7.30453	2.591457e-01	-2.777367e-02	2.156675e+00	7.216344e-01	
3  5.50353	2.354178e-01	-1.985720e-02	2.179760e+00	7.369437e-01	
3  2.8086	3.016394e-01	1.463652e-01	2.207013e+00	5.039070e-01	
2  3.0093	3.296450e-01	1.825787e-01	2.218798e+00	4.394317e-01	
2  2.08654	2.988615e-01	6.853134e-02	2.234011e+00	5.839317e-01	
6  3.9905	2.793523e-01	-1.231876e-02	2.209978e+00	6.848136e-01	
2  3.56253	2.885553e-01	6.133277e-03	2.215521e+00	6.570381e-01	
1  2.40141	3.062689e-01	6.763499e-02	2.230529e+00	5.774964e-01	
4  1.68342	2.935607e-01	8.923192e-02	2.232241e+00	5.685704e-01	
6  2.32677	2.808935e-01	7.152494e-02	2.249868e+00	5.985612e-01	
3  2.16552	3.135693e-01	1.007323e-01	2.204966e+00	5.376546e-01	
2  1.92936	2.961803e-01	5.966378e-02	2.218448e+00	5.958189e-01	
2  3.60151	2.435824e-01	5.467308e-02	2.227022e+00	6.532210e-01	
5  4.6615	2.267152e-01	2.201248e-02	2.231257e+00	7.026568e-01	
2  2.78445	2.693715e-01	8.168343e-02	2.201276e+00	6.009815e-01	
1  4.30404	3.324548e-01	1.764222e-01	2.184554e+00	4.435230e-01	
5  2.54697	2.987515e-01	1.170503e-01	2.196333e+00	5.363421e-01	
3  3.02206	3.210298e-01	1.161321e-01	2.189313e+00	5.151347e-01	
4  2.43756	2.924473e-01	1.330165e-01	2.220117e+00	5.261629e-01	
5  2.7228	3.345522e-01	1.374315e-01	2.210953e+00	4.798422e-01	
1  3.42316	3.213001e-01	1.801673e-01	2.204812e+00	4.504922e-01	
3  4.9307	3.580668e-01	1.985518e-01	2.188382e+00	3.956982e-01	
1  5.45288	3.356890e-01	1.286515e-01	2.165632e+00	4.884711e-01	
6  3.70668	3.419157e-01	1.550259e-01	2.246117e+00	4.541197e-01	
1  2.78586	3.286465e-01	1.259773e-01	2.237434e+00	4.966263e-01	
2  3.73382	3.358773e-01	1.722962e-01	2.251961e+00	4.427606e-01	
4  3.87915	3.520374e-01	1.748055e-01	2.238058e+00	4.243936e-01	
1  2.3206	3.159379e-01	1.470960e-01	2.212452e+00	4.887595e-01	
2  3.64102	3.407550e-01	2.056303e-01	2.219990e+00	4.052442e-01	
1  5.50966	3.013301e-01	1.585841e-01	2.176180e+00	4.926680e-01	
2  3.92564	3.197563e-01	1.909052e-01	2.204771e+00	4.412990e-01	
3  3.19211	2.969634e-01	1.545595e-01	2.213309e+00	5.002518e-01	
2  3.16789	2.938917e-01	1.545535e-01	2.229633e+00	5.029746e-01	
2  3.04711	2.896493e-01	1.237266e-01	2.255480e+00	5.374818e-01	
4  3.39064	3.120642e-01	1.718466e-01	2.247810e+00	4.671136e-01	
6  3.50209	2.645252e-01	1.078791e-01	2.232162e+00	5.789604e-01	
2  3.10294	2.546765e-01	6.471723e-02	2.210376e+00	6.324448e-01	
1  5.2101	2.454468e-01	6.453849e-02	2.191621e+00	6.422611e-01	
4  3.16147	2.868465e-01	1.423625e-01	2.236489e+00	5.220617e-01	
1  1.62308	2.908539e-01	7.928585e-02	2.228819e+00	5.812977e-01	
6  2.5691	2.644605e-01	8.382795e-02	2.223785e+00	6.032584e-01	
8  3.0163	2.524537e-01	3.437432e-02	2.249468e+00	6.641604e-01	
1  1.93525	2.758566e-01	3.545517e-02	2.225486e+00	6.401981e-01	
1  2.17317	2.953127e-01	5.117234e-02	2.225925e+00	6.050154e-01	
2  2.3349	3.235594e-01	1.389598e-01	2.209977e+00	4.893280e-01	
4  1.65118	2.940998e-01	7.417074e-02	2.216851e+00	5.834272e-01	
1  1.9183	3.088803e-01	1.113395e-01	2.232781e+00	5.311314e-01	
2  4.16639	2.724474e-01	3.446588e-02	2.268603e+00	6.436589e-01	
1  2.46385	2.525389e-01	2.620756e-02	2.216222e+00	6.729649e-01	
1  2.90871	2.799691e-01	6.540739e-02	2.185960e+00	6.069931e-01	
2  1.99135	2.813141e-01	3.625087e-02	2.220700e+00	6.340491e-01	
4  2.7837	2.619364e-01	6.030876e-03	2.236930e+00	6.832938e-01	
2  2.85142	2.678114e-01	9.085525e-02	2.246379e+00	5.923889e-01	
7  3.50782	2.368473e-01	9.427218e-04	2.212903e+00	7.139935e-01	
3  2.65415	2.597055e-01	1.444417e-02	2.202110e+00	6.778686e-01	
1  4.00896	2.311486e-01	-1.175577e-02	2.237639e+00	7.318528e-01	
2  6.21924	2.650186e-01	8.342480e-02	2.289306e+00	6.016786e-01	
2  4.19161	2.518899e-01	2.383483e-02	2.266259e+00	6.748985e-01	
1  4.01742	2.464866e-01	2.559577e-02	2.261408e+00	6.786463e-01	
4  2.25857	3.082455e-01	1.434087e-01	2.233224e+00	4.996875e-01	
2  2.32478	2.775301e-01	8.610434e-02	2.247294e+00	5.874013e-01	
4  2.61335	2.853485e-01	3.848335e-02	2.242124e+00	6.273162e-01	
3  4.65176	3.346322e-01	1.783537e-01	2.264763e+00	4.376699e-01	
2  3.87823	3.107751e-01	1.582033e-01	2.262665e+00	4.817231e-01	
6  5.17119	2.944247e-01	1.753369e-01	2.262171e+00	4.809504e-01	
1  5.98692	2.376521e-01	8.308549e-02	2.246993e+00	6.303046e-01	
5  3.00052	2.739748e-01	9.940580e-02	2.253134e+00	5.775280e-01	
4  2.88252	2.845750e-01	1.084059e-01	2.255551e+00	5.578752e-01	
2  2.60988	3.150949e-01	1.541010e-01	2.240535e+00	4.819868e-01	
1  3.42819	2.479941e-01	2.724472e-02	2.253269e+00	6.756669e-01	
1  3.04471	2.657531e-01	9.777068e-02	2.218605e+00	5.881358e-01	
2  1.68326	3.007906e-01	9.755300e-02	2.214965e+00	5.533951e-01	
1  1.66811	3.004260e-01	9.151218e-02	2.216162e+00	5.597745e-01	
1  2.47481	2.775667e-01	2.511269e-02	2.201229e+00	6.493580e-01	
1  2.69835	3.279453e-01	1.464801e-01	2.238803e+00	4.767949e-01	
1  2.13541	2.842275e-01	4.099519e-02	2.204954e+00	6.267338e-01	
2  3.50978	3.205498e-01	6.285867e-02	2.206374e+00	5.685171e-01	
2  3.71125	2.806456e-01	1.966214e-02	2.252570e+00	6.506132e-01	
2  3.09257	2.872834e-01	1.811233e-02	2.230475e+00	6.460057e-01	
2  4.27722	3.230418e-01	5.197600e-02	2.205499e+00	5.769268e-01	
1  5.96127	3.058135e-01	2.661269e-03	2.187058e+00	6.438709e-01	
2  3.89412	2.752949e-01	-1.043636e-02	2.197588e+00	6.872581e-01	
1  3.56229	3.022095e-01	4.498947e-02	2.185769e+00	6.051747e-01	
1  4.06124	3.409472e-01	1.093678e-01	2.234894e+00	5.009903e-01	
5  3.08179	2.985771e-01	3.083438e-02	2.220389e+00	6.222093e-01	
4  3.84558	2.986521e-01	2.174669e-02	2.232144e+00	6.309664e-01	
1  2.5532	3.029956e-01	5.389205e-02	2.227080e+00	5.945876e-01	
6  2.29357	3.210551e-01	1.096186e-01	2.209481e+00	5.211843e-01	
2  1.70714	2.952765e-01	9.202839e-02	2.232779e+00	5.640465e-01	
2  3.7007	2.328564e-01	-7.218284e-03	2.221427e+00	7.259601e-01	
3  6.12459	2.148199e-01	-4.602962e-02	2.246691e+00	7.822585e-01	
3  2.79611	2.557429e-01	-3.562110e-03	2.225762e+00	6.993231e-01	
4  2.54001	3.032526e-01	1.296407e-01	2.200022e+00	5.191704e-01	
1  4.49515	2.459518e-01	3.456703e-02	2.186126e+00	6.718471e-01	
4  4.98564	2.432973e-01	4.066482e-02	2.185743e+00	6.684121e-01	
3  6.36822	2.744277e-01	1.508222e-01	2.193413e+00	5.269575e-01	
1  4.97555	2.759529e-01	1.553591e-01	2.226905e+00	5.201671e-01	
1  5.73288	2.827725e-01	1.760052e-01	2.219259e+00	4.928677e-01	
1  5.02145	2.953615e-01	1.743079e-01	2.261724e+00	4.810524e-01	
1  2.82296	2.804230e-01	1.156852e-01	2.246657e+00	5.549413e-01	
1  3.09058	2.560386e-01	6.601432e-02	2.208332e+00	6.298301e-01	
2  3.56871	2.669406e-01	3.588161e-02	2.180795e+00	6.496596e-01	
3  2.22545	2.905604e-01	5.955169e-02	2.197305e+00	6.020107e-01	
1  2.62249	3.110415e-01	8.450661e-02	2.194584e+00	5.566339e-01	
9  1.70209	2.989084e-01	1.023884e-01	2.214552e+00	5.504509e-01	
1  2.51852	3.276965e-01	1.546924e-01	2.212994e+00	4.693927e-01	
4  2.71077	2.638310e-01	4.922868e-02	2.196595e+00	6.390786e-01	
4  2.56545	2.897427e-01	3.073364e-02	2.207581e+00	6.314230e-01	
3  5.42541	2.686521e-01	-4.407790e-02	2.212058e+00	7.272278e-01	
3  5.2311	3.456041e-01	1.128980e-01	2.249553e+00	4.924844e-01	
2  3.64183	3.501006e-01	1.914150e-01	2.231740e+00	4.098583e-01	
4  4.48776	3.172565e-01	1.807207e-01	2.263955e+00	4.526961e-01	
1  3.98524	3.190372e-01	1.934261e-01	2.248101e+00	4.385548e-01	
2  2.69233	2.568706e-01	6.557752e-02	2.235302e+00	6.288484e-01	
3  2.6574	2.615047e-01	7.424416e-02	2.240116e+00	6.154429e-01	
1  1.79255	2.849802e-01	7.051360e-02	2.206961e+00	5.964190e-01	
3  3.02852	3.303764e-01	1.424706e-01	2.244139e+00	4.782573e-01	
1  2.79962	3.246884e-01	1.662151e-01	2.238138e+00	4.603313e-01	
4  2.20909	2.618469e-01	2.710875e-02	2.233323e+00	6.623838e-01	
3  2.77122	3.034428e-01	8.027430e-02	2.249880e+00	5.672624e-01	
2  3.22122	2.936617e-01	5.551558e-02	2.254637e+00	6.016987e-01	
1  2.42923	2.806604e-01	6.535486e-02	2.251129e+00	6.049370e-01	
1  1.81366	2.879287e-01	7.423882e-02	2.237300e+00	5.890855e-01	
8  2.62988	3.330761e-01	1.366469e-01	2.224989e+00	4.817978e-01	
4  4.8078	3.512985e-01	1.658472e-01	2.254803e+00	4.337267e-01	
4  2.18654	3.019710e-01	9.550805e-02	2.243956e+00	5.536292e-01	
3  1.97096	3.033182e-01	1.298385e-01	2.226039e+00	5.183411e-01	
1  3.17625	3.249415e-01	1.167326e-01	2.247704e+00	5.093527e-01	
3  1.78865	2.930535e-01	9.596054e-02	2.236199e+00	5.622629e-01	
8  2.60488	2.921243e-01	1.177050e-01	2.199892e+00	5.422372e-01	
1  3.75972	3.407225e-01	2.087132e-01	2.231340e+00	4.019469e-01	
2  3.0043	3.309173e-01	1.717175e-01	2.206638e+00	4.492850e-01	
4  2.2383	2.826821e-01	9.843669e-02	2.244566e+00	5.699762e-01	
6  2.0723	2.943632e-01	9.978316e-02	2.244058e+00	5.569596e-01	
5  1.85543	2.905177e-01	5.372007e-02	2.218263e+00	6.074293e-01	
3  1.84681	2.979252e-01	9.667034e-02	2.237190e+00	5.566598e-01	
1  2.3673	2.535950e-01	2.830938e-02	2.227979e+00	6.695514e-01	
6  2.30101	3.059238e-01	1.009218e-01	2.244762e+00	5.442452e-01	
3  2.76083	3.324512e-01	1.707199e-01	2.219608e+00	4.484667e-01	
2  3.57314	2.940514e-01	9.919081e-02	2.178471e+00	5.592902e-01	
1  3.86134	3.429452e-01	1.293864e-01	2.192847e+00	4.798882e-01	
3  2.27696	3.122430e-01	1.149778e-01	2.200159e+00	5.248400e-01	
4  1.95419	2.939874e-01	9.492910e-02	2.203549e+00	5.630705e-01	
6  2.7344	2.793319e-01	1.283188e-02	2.209365e+00	6.596967e-01	
1  3.47673	2.548722e-01	-1.822935e-02	2.232659e+00	7.147111e-01	
1  3.74507	3.181073e-01	6.273592e-02	2.236707e+00	5.704227e-01	
2  4.23038	3.398308e-01	9.101041e-02	2.218363e+00	5.208236e-01	
5  4.25674	2.896166e-01	-2.134805e-03	2.201678e+00	6.645459e-01	
2  2.98623	3.268793e-01	9.251053e-02	2.222523e+00	5.321846e-01	
6  3.02586	2.756079e-01	8.328855e-02	2.191034e+00	5.933627e-01	
3  3.91918	2.406361e-01	4.982979e-02	2.217532e+00	6.612170e-01	
2  4.71675	2.575472e-01	1.101500e-01	2.248829e+00	5.833050e-01	
5  2.26004	2.612107e-01	4.888426e-02	2.211033e+00	6.417293e-01	
1  2.97762	3.245015e-01	8.639776e-02	2.222270e+00	5.406806e-01	
2  3.42765	2.704408e-01	2.891081e-02	2.258628e+00	6.514376e-01	
1  2.02505	3.177124e-01	1.295274e-01	2.221123e+00	5.043649e-01	
1  3.30194	3.347867e-01	1.705222e-01	2.199229e+00	4.467721e-01	
3  2.67966	3.121741e-01	1.409286e-01	2.247870e+00	4.979204e-01	
1  2.30513	3.204210e-01	1.520945e-01	2.222552e+00	4.790582e-01	
2  2.14081	3.083054e-01	1.179386e-01	2.240488e+00	5.249397e-01	
9  3.42643	2.728747e-01	1.371976e-02	2.250079e+00	6.643806e-01	
2  3.76691	3.379298e-01	1.003969e-01	2.203509e+00	5.136612e-01	
7  3.28051	3.443878e-01	1.819271e-01	2.212922e+00	4.254682e-01	
1  4.20801	3.146887e-01	1.300945e-01	2.174127e+00	5.078436e-01	
2  4.08796	2.798687e-01	1.484380e-01	2.225476e+00	5.232035e-01	
1  3.87831	2.694141e-01	1.246702e-01	2.238062e+00	5.571521e-01	
5  2.74614	3.031283e-01	1.420270e-01	2.247779e+00	5.058698e-01	
1  2.0975	3.068982e-01	1.322573e-01	2.234991e+00	5.121477e-01	
4  2.22807	2.922440e-01	7.938788e-02	2.246890e+00	5.794126e-01	
2  1.7504	2.857922e-01	7.090737e-02	2.234984e+00	5.946038e-01	
4  2.3427	2.603788e-01	2.447919e-02	2.236354e+00	6.664156e-01	
4  2.93818	2.534718e-01	1.034374e-02	2.243413e+00	6.873045e-01	
1  5.35892	2.398034e-01	-3.803688e-02	2.254950e+00	7.491027e-01	
2  3.34953	2.526824e-01	1.763673e-02	2.253636e+00	6.805786e-01	
1  3.54426	2.529684e-01	6.007780e-02	2.255123e+00	6.378192e-01	
5  1.90272	2.769786e-01	6.892112e-02	2.238878e+00	6.053190e-01	
2  4.07896	2.475215e-01	2.230233e-02	2.186944e+00	6.825243e-01	
1  4.2745	2.442226e-01	7.169515e-02	2.222753e+00	6.356516e-01	
3  6.56189	2.693009e-01	9.313876e-02	2.163391e+00	5.904207e-01	
1  6.28221	2.875333e-01	1.527071e-01	2.177583e+00	5.123113e-01	
1  5.05524	2.595692e-01	9.722473e-02	2.191222e+00	5.954612e-01	
1  5.21664	2.376257e-01	6.948028e-02	2.219333e+00	6.445378e-01	
1  4.53652	2.337253e-01	4.626790e-02	2.233880e+00	6.713342e-01	
1  3.75231	2.515436e-01	2.915802e-02	2.260985e+00	6.700363e-01	
1  5.70588	2.281135e-01	-2.575801e-03	2.267128e+00	7.250666e-01	
4  3.20309	2.637004e-01	9.864948e-02	2.236110e+00	5.889290e-01	
13  2.90409	2.789204e-01	1.239407e-01	2.227533e+00	5.486043e-01	
3  3.4256	2.797114e-01	1.147885e-01	2.196940e+00	5.576309e-01	
7  2.45166	2.545624e-01	3.742984e-02	2.213929e+00	6.597691e-01	
1  2.55678	2.743311e-01	1.708183e-02	2.203536e+00	6.605743e-01	
1  3.19455	2.850407e-01	2.592914e-02	2.188974e+00	6.413341e-01	
6  3.57586	2.710604e-01	-9.004192e-03	2.232332e+00	6.893048e-01	
1  3.06069	3.003202e-01	6.526120e-02	2.251155e+00	5.853703e-01	
1  5.99214	3.089578e-01	1.313832e-01	2.287408e+00	5.098223e-01	
1  4.52925	2.731905e-01	7.723498e-02	2.277151e+00	5.999608e-01	
1  6.14117	3.445888e-01	1.752558e-01	2.275622e+00	4.305749e-01	
1  6.93193	3.452001e-01	2.220573e-01	2.278355e+00	3.831027e-01	
7  2.55409	3.125115e-01	1.595097e-01	2.230168e+00	4.793869e-01	
3  2.1287	2.930055e-01	1.176951e-01	2.211306e+00	5.411177e-01	
1  2.31816	3.244564e-01	1.392186e-01	2.229560e+00	4.877463e-01	
4  2.13824	3.132514e-01	1.321164e-01	2.235267e+00	5.059294e-01	
1  2.25775	3.200140e-01	1.429855e-01	2.231308e+00	4.883838e-01	
1  2.47025	3.153307e-01	1.436256e-01	2.241401e+00	4.922075e-01	
2  1.86649	2.924869e-01	6.546453e-02	2.206823e+00	5.939644e-01	
1  2.64413	3.118449e-01	6.548466e-02	2.217239e+00	5.743598e-01	
4  2.11408	2.792526e-01	3.046772e-02	2.224187e+00	6.418179e-01	
5  2.87175	3.276244e-01	1.486929e-01	2.243373e+00	4.748036e-01	
1  3.03669	2.906505e-01	8.044721e-02	2.260350e+00	5.796540e-01	
1  3.57697	2.396135e-01	2.303996e-02	2.244914e+00	6.884340e-01	
1  2.94899	2.462288e-01	3.876073e-02	2.231987e+00	6.663790e-01	
3  3.94481	2.490275e-01	-3.084617e-02	2.231324e+00	7.332016e-01	
1  4.34739	2.993450e-01	3.025992e-02	2.249530e+00	6.213822e-01	
1  2.99086	2.953071e-01	2.797801e-02	2.207979e+00	6.286055e-01	
5  2.80731	3.208209e-01	8.441860e-02	2.225957e+00	5.462601e-01	
2  5.62511	2.760445e-01	-3.134204e-02	2.187454e+00	7.076346e-01	
2  5.56166	3.395441e-01	7.905401e-02	2.182139e+00	5.338545e-01	
3  3.65087	2.992889e-01	7.362345e-02	2.175419e+00	5.796864e-01	
1  2.78489	2.561487e-01	6.478615e-03	2.204066e+00	6.893484e-01	
1  2.09681	2.949057e-01	8.512255e-02	2.243999e+00	5.710791e-01	
3  4.24204	2.486472e-01	-1.961914e-02	2.250282e+00	7.219426e-01	
1  5.03669	2.953902e-01	1.272038e-01	2.280410e+00	5.277214e-01	
1  8.4164	2.846071e-01	1.463981e-01	2.301006e+00	5.188624e-01	
