2  27.185	2.157158e+00	1.364107e-01	6.660339e-01	2.903793e+00	9.871689e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.575880e-01	1.824321e+00	8.278110e-01	
16  21.8466	2.153702e+00	1.423492e-01	6.502628e-01	2.982760e+00	9.196838e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.891063e-01	1.974223e+00	8.547615e-01	
1  19.4142	2.232960e+00	1.412801e-01	6.445001e-01	3.030677e+00	8.892561e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.954299e-01	2.071125e+00	8.549011e-01	
2  19.5365	2.223086e+00	1.486671e-01	6.491849e-01	2.975786e+00	9.274096e-01	2.000000e+00	0.000000e+00	0.000000e+00	4.070371e-01	1.960503e+00	8.706519e-01	
48  18.9966	2.242637e+00	1.477436e-01	6.552084e-01	2.980273e+00	9.611082e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.978916e-01	1.969319e+00	8.820753e-01	
1  21.6102	2.240323e+00	1.481648e-01	6.408802e-01	2.899057e+00	8.789633e-01	2.000000e+00	0.000000e+00	0.000000e+00	4.168512e-01	1.815702e+00	8.172997e-01	
6  22.9061	2.260450e+00	1.376531e-01	6.478742e-01	2.868001e+00	8.433949e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.833357e-01	1.760179e+00	7.632529e-01	
12  20.1768	2.260450e+00	1.376531e-01	6.478742e-01	2.868001e+00	8.433949e-01	2.167074e+00	8.049441e-01	3.501125e-01	3.833357e-01	1.760179e+00	7.632529e-01	
66  19.2709	2.260041e+00	1.477380e-01	6.452088e-01	2.873157e+00	8.941234e-01	2.167074e+00	8.049441e-01	3.501125e-01	4.107251e-01	1.769278e+00	8.103732e-01	
2  20.2401	2.209806e+00	1.434399e-01	6.455654e-01	2.849244e+00	9.620728e-01	2.167074e+00	8.049441e-01	3.501125e-01	3.987529e-01	1.727472e+00	8.109969e-01	
18  21.1223	2.276703e+00	1.418354e-01	6.455648e-01	2.818007e+00	9.637840e-01	2.167074e+00	8.049441e-01	3.501125e-01	3.965086e-01	1.674345e+00	7.898975e-01	
17  21.1087	2.324356e+00	1.454605e-01	6.441261e-01	2.909585e+00	9.812216e-01	2.167074e+00	8.049441e-01	3.501125e-01	4.081679e-01	1.834918e+00	8.411409e-01	
15  18.7916	2.272244e+00	1.448681e-01	6.450075e-01	2.854176e+00	9.239571e-01	2.167074e+00	8.049441e-01	3.501125e-01	4.043765e-01	1.736013e+00	8.020289e-01	
1  15.5439	2.248247e+00	1.410024e-01	6.665497e-01	2.866806e+00	9.117259e-01	2.167074e+00	8.049441e-01	3.501125e-01	3.694198e-01	1.758077e+00	7.994809e-01	
1  15.2538	2.268872e+00	1.254181e-01	6.781246e-01	3.038483e+00	1.021652e+00	2.167074e+00	8.049441e-01	3.501125e-01	3.234750e-01	2.087355e+00	8.491802e-01	
6  14.5746	2.298704e+00	1.231396e-01	6.938905e-01	2.995262e+00	1.001489e+00	2.167074e+00	8.049441e-01	3.501125e-01	3.048300e-01	1.999059e+00	8.176053e-01	
7  14.6515	2.298704e+00	1.231396e-01	6.938905e-01	2.995262e+00	1.001489e+00	2.145300e+00	-6.927378e-01	7.783842e-01	3.048300e-01	1.999059e+00	8.176053e-01	
2  13.0726	2.286879e+00	1.243467e-01	6.812599e-01	2.965983e+00	1.091999e+00	2.145300e+00	-6.927378e-01	7.783842e-01	3.185839e-01	1.941379e+00	8.377878e-01	
51  16.1653	2.282303e+00	1.319632e-01	6.943008e-01	3.042157e+00	1.113739e+00	2.145300e+00	-6.927378e-01	7.783842e-01	3.224339e-01	2.095038e+00	9.179006e-01	
33  12.8412	2.317592e+00	1.183858e-01	7.118932e-01	3.004783e+00	1.118743e+00	2.145300e+00	-6.927378e-01	7.783842e-01	2.806001e-01	2.018183e+00	8.444341e-01	
19  12.3877	2.260987e+00	1.102310e-01	7.035255e-01	3.048492e+00	1.114156e+00	2.145300e+00	-6.927378e-01	7.783842e-01	2.696949e-01	2.108353e+00	8.218113e-01	
18  11.7837	2.285112e+00	1.223388e-01	7.004923e-01	2.996764e+00	1.083166e+00	2.145300e+00	-6.927378e-01	7.783842e-01	2.972023e-01	2.002065e+00	8.453584e-01	
14  11.815	2.256709e+00	1.228341e-01	6.964054e-01	2.994826e+00	1.101095e+00	2.145300e+00	-6.927378e-01	7.783842e-01	3.011365e-01	1.998189e+00	8.537361e-01	
35  13.7104	2.242612e+00	1.177261e-01	6.923815e-01	2.917424e+00	1.009866e+00	2.145300e+00	-6.927378e-01	7.783842e-01	2.936978e-01	1.849358e+00	7.693795e-01	
24  13.0999	2.236950e+00	1.304253e-01	6.878258e-01	2.899923e+00	9.590067e-01	2.145300e+00	-6.927378e-01	7.783842e-01	3.243237e-01	1.817274e+00	7.969774e-01	
43  13.5186	2.236950e+00	1.304253e-01	6.878258e-01	2.899923e+00	9.590067e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.243237e-01	1.817274e+00	7.969774e-01	
19  13.9504	2.265095e+00	1.231827e-01	6.670011e-01	2.861949e+00	9.113166e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.292446e-01	1.749560e+00	7.343571e-01	
17  15.4025	2.242407e+00	1.396553e-01	6.615768e-01	2.828512e+00	8.955925e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.717832e-01	1.692027e+00	7.740606e-01	
15  14.5988	2.279351e+00	1.536575e-01	6.785699e-01	2.770246e+00	8.892454e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.846072e-01	1.596256e+00	7.951309e-01	
18  12.9049	2.243130e+00	1.409769e-01	6.902701e-01	2.837287e+00	9.260721e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.443058e-01	1.706940e+00	7.995129e-01	
1  11.708	2.257755e+00	1.535530e-01	7.098541e-01	2.724245e+00	9.039750e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.508180e-01	1.524491e+00	7.919218e-01	
24  13.6224	2.234181e+00	1.577895e-01	7.056312e-01	2.651210e+00	8.749836e-01	2.226402e+00	-9.430175e-01	-2.362586e-01	3.630645e-01	1.417118e+00	7.662750e-01	
10  13.2716	2.234181e+00	1.577895e-01	7.056312e-01	2.651210e+00	8.749836e-01	2.284559e+00	-9.338855e-01	-6.127453e-01	3.630645e-01	1.417118e+00	7.662750e-01	
14  13.6414	2.257208e+00	1.512173e-01	7.074721e-01	2.660173e+00	9.276191e-01	2.284559e+00	-9.338855e-01	-6.127453e-01	3.485070e-01	1.429876e+00	7.670621e-01	
4  16.1746	2.291145e+00	1.598101e-01	7.043424e-01	2.768646e+00	9.295248e-01	2.284559e+00	-9.338855e-01	-6.127453e-01	3.696156e-01	1.593704e+00	8.335309e-01	
