21  16.5613	2.351555e+00	1.184085e-01	6.687766e-01	3.115089e+00	1.023597e+00	2.000000e+00	0.000000e+00	0.000000e+00	3.187575e-01	2.253543e+00	8.424386e-01	
16  17.8209	2.270195e+00	1.154189e-01	6.846822e-01	3.284377e+00	1.085937e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.960069e-01	2.669234e+00	9.357214e-01	
7  11.9685	2.281719e+00	1.061980e-01	6.882204e-01	3.230596e+00	1.151924e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.737467e-01	2.529474e+00	8.843426e-01	
51  11.3908	2.281719e+00	1.061980e-01	6.882204e-01	3.230596e+00	1.151924e+00	1.996283e+00	-4.256713e-01	5.713690e-01	2.737467e-01	2.529474e+00	8.843426e-01	
45  11.5424	2.281719e+00	1.061980e-01	6.882204e-01	3.230596e+00	1.151924e+00	2.028073e+00	-6.661846e-02	5.611483e-01	2.737467e-01	2.529474e+00	8.843426e-01	
47  11.862	2.246565e+00	1.068908e-01	6.980158e-01	3.201619e+00	1.163247e+00	2.028073e+00	-6.661846e-02	5.611483e-01	2.668178e-01	2.457228e+00	8.856655e-01	
85  11.452	2.250975e+00	1.171144e-01	6.924632e-01	3.131177e+00	1.118743e+00	2.028073e+00	-6.661846e-02	5.611483e-01	2.925270e-01	2.290091e+00	8.911399e-01	
3  13.9236	2.270802e+00	1.265771e-01	6.759658e-01	3.112281e+00	1.122832e+00	2.028073e+00	-6.661846e-02	5.611483e-01	3.281233e-01	2.247225e+00	9.224744e-01	
37  14.0134	2.201548e+00	1.257312e-01	7.023618e-01	3.010496e+00	1.031053e+00	2.028073e+00	-6.661846e-02	5.611483e-01	3.008051e-01	2.029747e+00	8.541217e-01	
11  12.9436	2.201548e+00	1.257312e-01	7.023618e-01	3.010496e+00	1.031053e+00	2.064870e+00	-1.450095e-01	1.525956e-01	3.008051e-01	2.029747e+00	8.541217e-01	
17  12.2142	2.230785e+00	1.332371e-01	7.007192e-01	2.966356e+00	1.016526e+00	2.064870e+00	-1.450095e-01	1.525956e-01	3.180994e-01	1.942102e+00	8.590115e-01	
19  14.5042	2.230893e+00	1.453734e-01	6.933474e-01	2.967385e+00	1.030675e+00	2.064870e+00	-1.450095e-01	1.525956e-01	3.501472e-01	1.944101e+00	9.091309e-01	
2  13.4064	2.330974e+00	1.274396e-01	7.089565e-01	3.074960e+00	1.068001e+00	2.064870e+00	-1.450095e-01	1.525956e-01	3.012091e-01	2.164902e+00	8.967401e-01	
15  13.4581	2.289171e+00	1.208735e-01	7.093744e-01	3.071132e+00	1.028214e+00	2.064870e+00	-1.450095e-01	1.525956e-01	2.869752e-01	2.156630e+00	8.533112e-01	
1  12.9187	2.311465e+00	1.189750e-01	7.137370e-01	3.021819e+00	1.095952e+00	2.064870e+00	-1.450095e-01	1.525956e-01	2.801884e-01	2.052859e+00	8.472463e-01	
2  12.6331	2.293058e+00	1.126288e-01	7.049384e-01	3.132263e+00	1.089376e+00	2.064870e+00	-1.450095e-01	1.525956e-01	2.740855e-01	2.292581e+00	8.589544e-01	
3  13.6907	2.293058e+00	1.126288e-01	7.049384e-01	3.132263e+00	1.089376e+00	1.994696e+00	-2.085187e-01	8.288991e-01	2.740855e-01	2.292581e+00	8.589544e-01	
28  14.134	2.293058e+00	1.126288e-01	7.049384e-01	3.132263e+00	1.089376e+00	1.965544e+00	-1.282380e-02	6.391765e-01	2.740855e-01	2.292581e+00	8.589544e-01	
16  15.1575	2.196271e+00	1.236625e-01	6.947125e-01	3.192636e+00	1.131214e+00	1.965544e+00	-1.282380e-02	6.391765e-01	3.030700e-01	2.435253e+00	9.627622e-01	
17  13.8534	2.327341e+00	1.165366e-01	7.082167e-01	3.147306e+00	1.115115e+00	1.965544e+00	-1.282380e-02	6.391765e-01	2.800286e-01	2.327329e+00	8.938660e-01	
3  14.305	2.259826e+00	1.191289e-01	7.102155e-01	3.132206e+00	1.037811e+00	1.965544e+00	-1.282380e-02	6.391765e-01	2.822553e-01	2.292449e+00	8.771358e-01	
16  17.6584	2.251681e+00	1.130192e-01	6.994264e-01	3.162335e+00	9.962320e-01	1.965544e+00	-1.282380e-02	6.391765e-01	2.783748e-01	2.362569e+00	8.432542e-01	
1  12.725	2.280102e+00	1.203412e-01	6.783565e-01	3.187211e+00	1.091831e+00	1.965544e+00	-1.282380e-02	6.391765e-01	3.124652e-01	2.422078e+00	9.154025e-01	
45  12.8023	2.245549e+00	1.137281e-01	6.773401e-01	3.220692e+00	1.156138e+00	1.965544e+00	-1.282380e-02	6.391765e-01	2.982364e-01	2.504545e+00	9.226299e-01	
6  11.9516	2.245549e+00	1.137281e-01	6.773401e-01	3.220692e+00	1.156138e+00	1.992601e+00	-8.662553e-01	1.047824e-01	2.982364e-01	2.504545e+00	9.226299e-01	
15  11.0244	2.280140e+00	1.156247e-01	6.861817e-01	3.163108e+00	1.104454e+00	1.992601e+00	-8.662553e-01	1.047824e-01	2.953629e-01	2.364397e+00	8.881570e-01	
50  10.9513	2.265336e+00	1.097175e-01	6.890965e-01	3.189763e+00	1.133421e+00	1.992601e+00	-8.662553e-01	1.047824e-01	2.801176e-01	2.428267e+00	8.810723e-01	
16  11.5405	2.230580e+00	1.063345e-01	6.788977e-01	3.231430e+00	1.160435e+00	1.992601e+00	-8.662553e-01	1.047824e-01	2.805031e-01	2.531584e+00	8.892042e-01	
1  12.0903	2.260620e+00	1.249406e-01	6.888139e-01	3.117073e+00	1.098193e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.123329e-01	2.258018e+00	9.134192e-01	
1  12.4468	2.253607e+00	1.264228e-01	6.867763e-01	3.035599e+00	1.027591e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.171829e-01	2.081344e+00	8.581670e-01	
15  12.2867	2.265288e+00	1.315126e-01	6.935540e-01	3.014938e+00	1.017395e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.218380e-01	2.038783e+00	8.686189e-01	
19  15.1403	2.223629e+00	1.417729e-01	6.821814e-01	3.063095e+00	1.016455e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.538105e-01	2.139368e+00	9.299447e-01	
1  13.4569	2.230664e+00	1.243057e-01	6.820468e-01	3.036059e+00	1.031647e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.165526e-01	2.082302e+00	8.505696e-01	
31  12.2518	2.310453e+00	1.259546e-01	6.930645e-01	3.040507e+00	1.007354e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.116621e-01	2.091584e+00	8.494808e-01	
4  12.3596	2.281811e+00	1.310442e-01	6.902999e-01	3.093507e+00	1.058678e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.242433e-01	2.205428e+00	9.145369e-01	
14  12.7983	2.297835e+00	1.231047e-01	6.953444e-01	3.156631e+00	1.143508e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.034663e-01	2.349132e+00	9.403252e-01	
2  13.0304	2.259879e+00	1.214110e-01	6.926279e-01	3.139135e+00	1.153204e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.015299e-01	2.308389e+00	9.292035e-01	
1  13.051	2.294644e+00	1.188859e-01	6.898397e-01	3.129948e+00	1.142549e+00	1.992601e+00	-8.662553e-01	1.047824e-01	2.993967e-01	2.287280e+00	9.043728e-01	
47  14.1005	2.240031e+00	1.318702e-01	6.961214e-01	3.096344e+00	1.113251e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.196851e-01	2.211695e+00	9.463250e-01	
9  13.4857	2.262176e+00	1.318068e-01	6.973171e-01	3.120450e+00	1.106853e+00	1.992601e+00	-8.662553e-01	1.047824e-01	3.189148e-01	2.265656e+00	9.537380e-01	
