1  14.8664	2.263718e+00	1.176005e-01	6.869803e-01	3.045720e+00	9.506571e-01	2.000000e+00	0.000000e+00	0.000000e+00	2.985153e-01	2.102517e+00	7.984433e-01	
1  15.5053	2.253790e+00	1.296812e-01	6.804453e-01	3.127275e+00	9.752396e-01	2.000000e+00	0.000000e+00	0.000000e+00	3.301539e-01	2.281172e+00	8.919104e-01	
2  15.0222	2.211433e+00	1.195645e-01	6.951619e-01	3.138924e+00	1.013646e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.945120e-01	2.307902e+00	8.725451e-01	
50  16.9119	2.236990e+00	1.151230e-01	7.069895e-01	3.034460e+00	1.065283e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.763657e-01	2.078975e+00	8.263807e-01	
1  17.1881	2.245158e+00	1.152788e-01	7.141928e-01	3.034298e+00	1.085070e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.712847e-01	2.078638e+00	8.354111e-01	
17  16.8006	2.300475e+00	1.175443e-01	6.972639e-01	3.029447e+00	1.051828e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.904152e-01	2.068579e+00	8.241612e-01	
17  16.1308	2.318984e+00	1.193602e-01	6.988456e-01	3.020378e+00	9.428143e-01	2.000000e+00	0.000000e+00	0.000000e+00	2.931992e-01	2.049904e+00	7.929595e-01	
33  19.5966	2.287163e+00	1.066468e-01	6.981619e-01	3.118829e+00	9.616709e-01	2.000000e+00	0.000000e+00	0.000000e+00	2.670384e-01	2.261988e+00	7.804971e-01	
16  16.2874	2.289929e+00	1.105058e-01	7.023663e-01	3.195529e+00	1.042193e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.717296e-01	2.442308e+00	8.580245e-01	
1  16.071	2.192031e+00	1.292311e-01	6.920137e-01	3.027444e+00	1.047418e+00	2.000000e+00	0.000000e+00	0.000000e+00	3.169783e-01	2.064441e+00	8.797076e-01	
15  14.7909	2.309930e+00	1.347036e-01	6.952795e-01	3.128581e+00	1.032468e+00	2.000000e+00	0.000000e+00	0.000000e+00	3.277670e-01	2.284155e+00	9.365463e-01	
2  14.5743	2.305784e+00	1.366707e-01	6.866820e-01	3.063821e+00	1.049762e+00	2.000000e+00	0.000000e+00	0.000000e+00	3.401096e-01	2.140920e+00	9.185321e-01	
2  15.1213	2.291863e+00	1.429144e-01	6.975713e-01	3.003753e+00	1.038600e+00	2.000000e+00	0.000000e+00	0.000000e+00	3.421193e-01	2.016105e+00	9.169771e-01	
13  17.0803	2.291863e+00	1.429144e-01	6.975713e-01	3.003753e+00	1.038600e+00	1.991020e+00	3.162629e-01	-1.683054e-01	3.421193e-01	2.016105e+00	9.169771e-01	
1  17.0623	2.322883e+00	1.426209e-01	6.908783e-01	3.103486e+00	1.049263e+00	1.991020e+00	3.162629e-01	-1.683054e-01	3.488150e-01	2.227546e+00	9.620394e-01	
15  17.8635	2.335907e+00	1.390436e-01	6.964863e-01	3.082529e+00	1.092799e+00	1.991020e+00	3.162629e-01	-1.683054e-01	3.361143e-01	2.181350e+00	9.563076e-01	
3  19.014	2.357138e+00	1.301760e-01	6.972311e-01	3.126645e+00	9.760130e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.175923e-01	2.279738e+00	8.923474e-01	
15  18.577	2.325433e+00	1.420000e-01	6.938498e-01	3.123373e+00	9.804359e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.445969e-01	2.272289e+00	9.426249e-01	
1  17.9437	2.314484e+00	1.335652e-01	6.806011e-01	2.961774e+00	9.271327e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.396981e-01	1.933224e+00	8.168144e-01	
15  17.0016	2.267851e+00	1.461092e-01	6.721652e-01	3.016623e+00	9.528468e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.750101e-01	2.042222e+00	8.946137e-01	
18  17.0314	2.299946e+00	1.421185e-01	6.769991e-01	3.091632e+00	9.769366e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.616672e-01	2.201297e+00	9.223654e-01	
3  15.1616	2.262197e+00	1.320707e-01	6.732415e-01	3.087098e+00	9.865105e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.427146e-01	2.191340e+00	8.849620e-01	
2  14.5283	2.294133e+00	1.257214e-01	6.968220e-01	3.097175e+00	9.870271e-01	1.991020e+00	3.162629e-01	-1.683054e-01	3.074935e-01	2.213533e+00	8.680296e-01	
45  14.5061	2.294133e+00	1.257214e-01	6.968220e-01	3.097175e+00	9.870271e-01	1.979773e+00	5.832907e-01	3.124943e-01	3.074935e-01	2.213533e+00	8.680296e-01	
2  15.7153	2.249325e+00	1.354092e-01	6.888348e-01	3.101136e+00	9.655966e-01	1.979773e+00	5.832907e-01	3.124943e-01	3.341388e-01	2.222319e+00	9.036917e-01	
1  14.2485	2.254866e+00	1.311696e-01	6.898940e-01	3.120802e+00	1.008419e+00	1.979773e+00	5.832907e-01	3.124943e-01	3.243223e-01	2.266456e+00	9.104549e-01	
12  15.2878	2.351450e+00	1.282378e-01	7.045161e-01	3.133322e+00	1.096592e+00	1.979773e+00	5.832907e-01	3.124943e-01	3.070387e-01	2.295010e+00	9.352879e-01	
19  15.1519	2.351450e+00	1.282378e-01	7.045161e-01	3.133322e+00	1.096592e+00	1.988474e+00	3.565637e-01	5.741549e-01	3.070387e-01	2.295010e+00	9.352879e-01	
2  13.9934	2.330302e+00	1.267677e-01	6.965365e-01	3.125782e+00	1.100945e+00	1.988474e+00	3.565637e-01	5.741549e-01	3.106479e-01	2.277771e+00	9.250384e-01	
16  14.829	2.348499e+00	1.262571e-01	6.946015e-01	3.138214e+00	1.091327e+00	1.988474e+00	3.565637e-01	5.741549e-01	3.116999e-01	2.306263e+00	9.225643e-01	
16  15.3268	2.291263e+00	1.218902e-01	6.714388e-01	3.246974e+00	1.122483e+00	1.988474e+00	3.565637e-01	5.741549e-01	3.226203e-01	2.571243e+00	9.593067e-01	
8  12.6912	2.298956e+00	1.190229e-01	6.983041e-01	3.184065e+00	1.112513e+00	1.988474e+00	3.565637e-01	5.741549e-01	2.925518e-01	2.414471e+00	9.210788e-01	
12  11.8051	2.298956e+00	1.190229e-01	6.983041e-01	3.184065e+00	1.112513e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.925518e-01	2.414471e+00	9.210788e-01	
68  11.5736	2.289706e+00	1.143573e-01	6.978824e-01	3.191054e+00	1.114001e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.831360e-01	2.431404e+00	9.008671e-01	
34  11.8306	2.288185e+00	1.188761e-01	6.979753e-01	3.152347e+00	1.064066e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.923050e-01	2.339090e+00	8.884887e-01	
14  14.711	2.301307e+00	1.079905e-01	6.912904e-01	3.171911e+00	1.030230e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.754814e-01	2.385303e+00	8.271269e-01	
2  13.2065	2.268809e+00	1.150890e-01	6.907814e-01	3.115236e+00	1.018484e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.900823e-01	2.253876e+00	8.374018e-01	
36  11.8236	2.287786e+00	1.137347e-01	7.019239e-01	3.179637e+00	1.114958e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.785822e-01	2.403803e+00	8.942783e-01	
17  13.8717	2.186475e+00	1.140242e-01	6.919627e-01	3.222541e+00	1.139578e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.851494e-01	2.509180e+00	9.289228e-01	
51  11.5535	2.252064e+00	1.124911e-01	6.874517e-01	3.257401e+00	1.164154e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.870478e-01	2.598191e+00	9.393676e-01	
13  11.7317	2.246013e+00	1.059054e-01	6.688512e-01	3.285444e+00	1.142915e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.883787e-01	2.672084e+00	8.997742e-01	
77  12.4891	2.281897e+00	1.037311e-01	6.604848e-01	3.305123e+00	1.138695e+00	1.960554e+00	-3.584018e-01	3.560149e-01	2.915693e-01	2.725188e+00	8.885166e-01	
9  12.9015	2.281897e+00	1.037311e-01	6.604848e-01	3.305123e+00	1.138695e+00	1.954650e+00	-4.459736e-01	6.277725e-01	2.915693e-01	2.725188e+00	8.885166e-01	
25  12.8903	2.264741e+00	9.767215e-02	6.819690e-01	3.309309e+00	1.162051e+00	1.954650e+00	-4.459736e-01	6.277725e-01	2.600913e-01	2.736620e+00	8.697888e-01	
97  13.1192	2.264741e+00	9.767215e-02	6.819690e-01	3.309309e+00	1.162051e+00	2.029173e+00	-7.704123e-01	-1.119212e-01	2.600913e-01	2.736620e+00	8.697888e-01	
6  12.6174	2.236548e+00	1.100009e-01	6.879215e-01	3.245865e+00	1.162958e+00	2.029173e+00	-7.704123e-01	-1.119212e-01	2.810660e-01	2.568392e+00	9.206747e-01	
27  12.7672	2.236548e+00	1.100009e-01	6.879215e-01	3.245865e+00	1.162958e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.810660e-01	2.568392e+00	9.206747e-01	
65  13.9997	2.292056e+00	1.140462e-01	6.955542e-01	3.298854e+00	1.147024e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.844401e-01	2.708158e+00	9.611188e-01	
1  14.6547	2.325648e+00	1.040024e-01	6.978267e-01	3.330644e+00	1.164928e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.626550e-01	2.795633e+00	9.209534e-01	
51  13.6697	2.229438e+00	1.109661e-01	6.912379e-01	3.262188e+00	1.109969e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.802467e-01	2.610660e+00	9.153786e-01	
3  13.9889	2.202177e+00	1.143851e-01	6.924433e-01	3.237738e+00	1.126826e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.858339e-01	2.547604e+00	9.320005e-01	
14  14.6498	2.279213e+00	1.069561e-01	6.942142e-01	3.194875e+00	1.091869e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.705610e-01	2.440713e+00	8.540529e-01	
55  13.8166	2.215483e+00	1.063671e-01	6.847841e-01	3.271434e+00	1.117437e+00	1.951099e+00	3.814472e-01	4.963164e-01	2.754489e-01	2.634909e+00	8.949552e-01	
