3  20.163	3.427043e-01	-1.109987e-01	7.232040e-01	
2  3.18815	2.926386e-01	-2.438388e-02	6.866548e-01	
10  2.83479	3.512971e-01	9.939159e-02	5.042208e-01	
3  2.90959	2.576290e-01	-4.425964e-03	7.017065e-01	
5  4.28705	2.852265e-01	-5.037743e-02	7.200605e-01	
2  4.6392	2.445204e-01	1.304838e-02	6.973408e-01	
2  2.86701	3.000227e-01	-9.417443e-03	6.643043e-01	
6  2.66517	3.342614e-01	5.465523e-02	5.659929e-01	
1  2.54408	2.653967e-01	-1.406486e-02	7.035777e-01	
5  2.51767	2.781050e-01	-1.945633e-02	6.962609e-01	
23  2.44716	3.369385e-01	6.998659e-02	5.479844e-01	
2  2.7679	3.355607e-01	5.443320e-02	5.649157e-01	
4  3.00379	3.052014e-01	1.196058e-01	5.301023e-01	
12  1.82974	3.274100e-01	8.640612e-02	5.410934e-01	
20  2.34257	3.360962e-01	7.254920e-02	5.462641e-01	
2  2.77624	2.768318e-01	6.050272e-02	6.175750e-01	
5  2.32432	2.688005e-01	1.342278e-02	6.726863e-01	
7  5.05934	3.021486e-01	1.504381e-01	5.023228e-01	
4  4.222	2.543967e-01	-6.418253e-02	7.646954e-01	
3  4.17757	2.526193e-01	-6.266213e-02	7.649523e-01	
8  2.38512	2.730947e-01	3.650351e-02	6.453113e-01	
1  2.29531	3.396856e-01	8.841457e-02	5.268094e-01	
3  2.06439	3.312645e-01	1.136795e-01	5.099656e-01	
1  1.57249	2.967179e-01	4.788315e-02	6.103085e-01	
5  2.03325	2.821639e-01	4.674202e-02	6.260036e-01	
16  2.26185	3.021892e-01	9.598435e-02	5.567360e-01	
6  1.58576	3.050632e-01	6.719239e-02	5.826540e-01	
1  2.34903	3.395085e-01	1.279206e-01	4.874805e-01	
7  2.18352	3.353491e-01	7.970856e-02	5.398519e-01	
11  3.35868	3.456386e-01	1.690157e-01	4.402553e-01	
1  4.02487	3.713062e-01	1.196856e-01	4.639177e-01	
2  4.02878	3.598296e-01	8.063444e-02	5.144455e-01	
8  2.90172	2.798926e-01	7.092815e-02	6.040888e-01	
1  4.8445	3.587631e-01	2.118050e-01	3.843415e-01	
2  5.59164	3.978788e-01	2.132340e-01	3.437967e-01	
8  4.43023	3.821720e-01	1.836275e-01	3.891101e-01	
3  3.37682	3.397625e-01	4.725502e-02	5.678920e-01	
