1  4.19523	3.306834e-01	1.268380e-02	6.115424e-01	
3  2.96449	3.566866e-01	1.448537e-01	4.533692e-01	
1  2.08405	2.801519e-01	4.356085e-02	6.311968e-01	
12  1.78675	3.110923e-01	8.920533e-02	5.546119e-01	
6  2.73835	3.518413e-01	1.375912e-01	4.654771e-01	
3  3.78298	3.728607e-01	1.560140e-01	4.260348e-01	
1  4.45896	3.169962e-01	1.635250e-01	4.743884e-01	
4  3.18323	3.095926e-01	1.298682e-01	5.154488e-01	
11  2.30249	3.400136e-01	1.237381e-01	4.911578e-01	
8  1.61759	3.107385e-01	5.187119e-02	5.922999e-01	
15  1.57006	2.992204e-01	4.029825e-02	6.153909e-01	
2  1.71486	3.053414e-01	3.467639e-02	6.148917e-01	
2  2.64864	3.060135e-01	1.124708e-01	5.364252e-01	
3  2.21769	2.792003e-01	4.734270e-02	6.283665e-01	
2  2.04629	3.261247e-01	5.968598e-02	5.690988e-01	
3  2.27374	2.888952e-01	7.245018e-02	5.935642e-01	
5  2.01945	3.078513e-01	2.441569e-02	6.226426e-01	
2  1.75719	3.001381e-01	7.260220e-02	5.821693e-01	
14  1.65011	3.125559e-01	5.264883e-02	5.897048e-01	
3  2.99622	3.576957e-01	1.208615e-01	4.763524e-01	
2  2.45062	3.227203e-01	1.270592e-01	5.051301e-01	
6  2.7616	2.617387e-01	1.118225e-02	6.819886e-01	
2  2.19966	3.227401e-01	4.494713e-02	5.872223e-01	
12  1.97116	3.320663e-01	1.025772e-01	5.202661e-01	
6  1.78052	2.869068e-01	4.388092e-02	6.241218e-01	
4  1.77209	3.142877e-01	9.123640e-02	5.493854e-01	
3  1.95368	3.197962e-01	1.052889e-01	5.298245e-01	
2  3.80359	3.281890e-01	1.656145e-01	4.611060e-01	
1  3.25063	3.281861e-01	2.638458e-02	6.003389e-01	
5  2.97293	3.103246e-01	2.258299e-03	6.423267e-01	
8  1.77307	2.840057e-01	2.868917e-02	6.422146e-01	
8  1.63355	3.110647e-01	7.812489e-02	5.657200e-01	
8  2.03987	3.316432e-01	1.114636e-01	5.118027e-01	
10  1.60338	3.140385e-01	6.355564e-02	5.773154e-01	
2  3.16193	2.743398e-01	6.450841e-02	6.160614e-01	
2  2.322	3.294180e-01	1.271140e-01	4.983775e-01	
10  2.40287	3.285495e-01	1.298115e-01	4.965485e-01	
4  3.21356	2.608236e-01	-3.998228e-02	7.340682e-01	
1  3.08934	2.625445e-01	-3.679494e-02	7.291600e-01	
5  2.83788	2.613501e-01	1.417798e-02	6.793814e-01	
5  2.6158	3.032079e-01	3.737271e-04	6.513279e-01	
11  1.80374	3.262684e-01	8.413423e-02	5.445069e-01	
2  3.6079	3.069580e-01	-1.470715e-02	6.626587e-01	
12  3.87156	2.453055e-01	-4.049442e-02	7.500985e-01	
3  3.75399	3.146981e-01	-6.119174e-03	6.463306e-01	
3  1.58639	3.024560e-01	6.345458e-02	5.889990e-01	
4  1.99621	3.017197e-01	1.667660e-02	6.365132e-01	
1  2.72971	3.037479e-01	-1.601917e-03	6.527636e-01	
3  5.55554	3.602899e-01	4.897884e-02	5.456408e-01	
10  5.69704	3.222177e-01	1.892508e-01	4.434411e-01	
1  4.63272	3.859981e-01	1.800374e-01	3.888741e-01	
2  4.73447	3.875519e-01	1.803697e-01	3.869880e-01	
1  3.65697	3.545068e-01	7.641094e-02	5.239918e-01	
1  3.43573	3.471906e-01	6.333072e-02	5.443882e-01	
2  5.08143	3.498133e-01	3.454419e-02	5.705520e-01	
10  2.46035	2.830015e-01	6.565254e-02	6.062555e-01	
10  1.85709	3.266855e-01	7.560029e-02	5.526237e-01	
13  1.68512	2.958933e-01	5.988910e-02	5.991272e-01	
7  1.55302	2.987755e-01	4.555336e-02	6.105807e-01	
10  2.71457	3.488472e-01	9.677848e-02	5.092839e-01	
20  2.36072	2.875126e-01	-9.539365e-03	6.769363e-01	
9  1.87204	3.112952e-01	9.383749e-02	5.497769e-01	
18  2.97829	3.109215e-01	1.272532e-01	5.167348e-01	
5  2.33369	3.281966e-01	1.269766e-01	4.997364e-01	
2  2.38608	3.439516e-01	1.228770e-01	4.880809e-01	
1  3.22441	3.618866e-01	1.250777e-01	4.679453e-01	
20  3.04079	3.541541e-01	1.558288e-01	4.449267e-01	
2  2.60685	3.086721e-01	1.151928e-01	5.310446e-01	
2  3.13471	2.545988e-01	-4.641083e-03	7.049518e-01	
7  1.56838	2.966660e-01	4.218869e-02	6.160548e-01	
5  2.0212	3.118224e-01	1.009068e-01	5.421803e-01	
2  3.33314	3.482099e-01	6.893225e-02	5.377674e-01	
2  3.0704	3.377771e-01	5.071434e-02	5.664181e-01	
4  5.38439	2.308195e-01	-6.632707e-02	7.904171e-01	
3  5.51426	2.549104e-01	-8.668270e-02	7.866818e-01	
4  2.88541	2.877109e-01	-2.284531e-02	6.900439e-01	
18  1.66114	3.032898e-01	3.532094e-02	6.162988e-01	
2  3.08699	3.233739e-01	2.113010e-02	6.104056e-01	
3  3.18189	2.559204e-01	7.313611e-03	6.916755e-01	
1  3.31065	2.514888e-01	-1.635745e-02	7.197782e-01	
4  2.29577	3.019188e-01	9.659700e-02	5.563938e-01	
1  2.28561	3.361260e-01	1.259981e-01	4.927855e-01	
4  2.60935	3.231948e-01	3.265702e-02	5.990578e-01	
5  1.93835	3.217469e-01	1.055414e-01	5.276212e-01	
4  2.93526	3.032321e-01	1.150805e-01	5.365969e-01	
2  3.73283	3.719227e-01	1.492027e-01	4.337842e-01	
1  3.89048	3.716116e-01	1.287563e-01	4.545417e-01	
5  2.69684	3.099673e-01	1.192659e-01	5.256764e-01	
1  2.70532	3.227982e-01	1.346701e-01	4.974413e-01	
4  2.93212	3.493123e-01	1.539382e-01	4.516591e-01	
7  2.22679	3.406642e-01	1.080631e-01	5.061822e-01	
2  2.86263	2.634009e-01	2.403891e-02	6.674698e-01	
17  2.0404	3.287318e-01	6.732240e-02	5.588554e-01	
9  1.95091	3.275391e-01	1.068490e-01	5.205214e-01	
9  1.98951	2.869730e-01	3.686719e-03	6.642498e-01	
4  2.30401	3.355692e-01	7.295841e-02	5.463820e-01	
1  2.3832	2.965676e-01	9.031236e-02	5.680296e-01	
2  3.56939	2.781782e-01	8.198888e-02	5.947425e-01	
2  1.84936	3.181610e-01	5.103330e-02	5.857153e-01	
4  1.67035	3.196187e-01	7.663953e-02	5.586513e-01	
5  2.12461	2.814831e-01	4.941485e-02	6.240116e-01	
1  2.33229	3.215747e-01	1.221317e-01	5.112032e-01	
6  1.65762	2.936771e-01	5.219934e-02	6.090331e-01	
13  1.60827	3.153006e-01	7.005499e-02	5.695540e-01	
2  3.08973	2.555124e-01	-1.719802e-03	7.011170e-01	
1  3.57494	2.710910e-01	6.609006e-02	6.177284e-01	
2  4.85591	2.753800e-01	-6.684022e-02	7.463697e-01	
2  7.23294	3.553477e-01	1.414950e-02	5.854124e-01	
1  2.81877	2.661112e-01	3.184934e-02	6.569490e-01	
3  4.93347	3.130879e-01	-2.652284e-02	6.683445e-01	
3  2.33178	3.132685e-01	2.279382e-02	6.188472e-01	
2  1.90986	2.815401e-01	3.637504e-02	6.369944e-01	
30  1.73438	2.859604e-01	3.346437e-02	6.354848e-01	
1  2.74418	2.750451e-01	-2.718529e-02	7.070498e-01	
1  2.80471	3.088381e-01	3.771870e-03	6.422995e-01	
2  2.35996	3.221402e-01	1.235692e-01	5.092002e-01	
1  2.33361	3.229378e-01	1.233417e-01	5.086300e-01	
2  4.55104	3.373599e-01	1.888359e-02	5.986661e-01	
2  4.21466	3.064316e-01	1.442520e-01	5.042260e-01	
8  1.62135	2.962614e-01	5.487222e-02	6.037759e-01	
5  2.01962	2.779021e-01	3.851129e-03	6.731563e-01	
10  2.73153	2.684135e-01	3.601330e-02	6.504827e-01	
5  3.27626	2.560916e-01	1.283015e-02	6.859878e-01	
