2  241.216	2.169542e+00	1.382558e-01	6.666304e-01	2.776865e+00	8.287226e-01	2.146245e+00	1.647652e-01	2.145665e+00	9.240255e-02	2.131040e+00	8.659437e-02	2.117941e+00	2.598812e-02	3.613789e-01	1.606857e+00	7.365416e-01	
4  211.831	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.251509e+00	3.260239e-01	2.234278e+00	1.811880e-01	2.213721e+00	1.767121e-01	2.193095e+00	8.273175e-02	3.596819e-01	1.457700e+00	7.134595e-01	
1  184.53	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.298194e+00	6.071061e-01	2.270759e+00	3.316780e-01	2.175198e+00	2.153330e-01	2.278700e+00	4.916852e-01	3.596819e-01	1.457700e+00	7.134595e-01	
1  162.609	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.305414e+00	7.134380e-01	2.300806e+00	6.071853e-01	2.178528e+00	6.011937e-01	2.339817e+00	6.035050e-01	3.596819e-01	1.457700e+00	7.134595e-01	
2  160.759	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.216933e+00	-1.239967e-01	2.295887e+00	5.725994e-01	2.196542e+00	8.186132e-01	2.337453e+00	8.915640e-01	3.596819e-01	1.457700e+00	7.134595e-01	
6  156.678	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.214819e+00	3.209539e-02	2.251780e+00	-1.564509e-02	2.237743e+00	9.881308e-01	2.311853e+00	1.147203e+00	3.596819e-01	1.457700e+00	7.134595e-01	
3  150.111	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.207459e+00	-1.609200e-01	2.305086e+00	3.983358e-01	2.208315e+00	7.482587e-01	2.155490e+00	6.711152e-01	3.596819e-01	1.457700e+00	7.134595e-01	
2  134.276	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.201537e+00	-1.075205e-01	2.262161e+00	4.641778e-01	2.209032e+00	8.143958e-01	2.106470e+00	4.841396e-01	3.596819e-01	1.457700e+00	7.134595e-01	
1  111.018	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.229010e+00	2.282061e-01	2.287251e+00	9.611775e-01	2.170235e+00	9.074128e-01	2.101675e+00	4.494596e-01	3.596819e-01	1.457700e+00	7.134595e-01	
1  105.512	2.171910e+00	1.415369e-01	6.750412e-01	2.679445e+00	8.309765e-01	2.121894e+00	-1.539348e-01	2.362393e+00	1.605948e+00	2.174108e+00	1.046947e+00	1.996951e+00	3.884902e-01	3.596819e-01	1.457700e+00	7.134595e-01	
