8  265.71	2.179595e-01	8.696016e-02	6.499899e-01	
3  265.835	2.742595e-01	-1.498140e-02	6.956315e-01	
1  267.109	1.790995e-01	-5.527251e-02	8.310825e-01	
3  265.503	2.269245e-01	3.932029e-02	6.886648e-01	
6  265.412	2.229688e-01	1.980933e-02	7.121314e-01	
2  265.219	2.539324e-01	-6.632590e-02	7.673030e-01	
1  265.103	3.108780e-01	-2.098447e-01	8.538763e-01	
1  265.209	3.391493e-01	-2.657870e-01	8.815472e-01	
1  265.462	3.598233e-01	-2.877048e-01	8.827910e-01	
3  266.442	2.784764e-01	-3.230218e-01	9.994549e-01	
1  265.191	3.537918e-01	-3.844412e-01	9.855589e-01	
1  265.493	3.494019e-01	-4.308653e-01	1.036373e+00	
2  265.208	3.400146e-01	-3.682222e-01	9.831172e-01	
6  265.959	3.192215e-01	-4.016139e-01	1.037302e+00	
2  266.884	2.787586e-01	-3.471846e-01	1.023336e+00	
2  265.508	2.672726e-01	-2.185048e-01	9.061417e-01	
5  265.432	3.335456e-01	-2.111720e-01	8.325359e-01	
2  266.374	3.776164e-01	-2.495931e-01	8.268862e-01	
1  265.137	3.379249e-01	-2.817026e-01	8.986873e-01	
3  265.072	3.233496e-01	-2.605169e-01	8.920768e-01	
1  265.787	2.795143e-01	-2.814883e-01	9.568835e-01	
2  265.637	2.871840e-01	-2.902986e-01	9.580242e-01	
1  265.198	3.635311e-01	-3.806839e-01	9.720623e-01	
1  266.068	2.973243e-01	-3.518528e-01	1.009438e+00	
1  265.349	3.579522e-01	-3.000060e-01	8.969634e-01	
3  265.187	3.147160e-01	-1.982600e-01	8.384535e-01	
3  265.158	2.611848e-01	-1.231963e-01	8.169210e-01	
1  265.672	2.935459e-01	-7.751652e-02	7.388802e-01	
1  265.165	2.849981e-01	-1.315018e-01	8.014133e-01	
1  265.431	2.531853e-01	-1.687864e-02	7.186029e-01	
1  265.469	2.515531e-01	-1.633546e-01	8.667111e-01	
2  265.137	2.774517e-01	-1.863671e-01	8.638250e-01	
4  265.234	2.745512e-01	-2.013743e-01	8.817327e-01	
4  266.013	3.564296e-01	-2.162445e-01	8.147245e-01	
2  266.232	3.022487e-01	-3.756164e-01	1.028277e+00	
1  266.482	4.096166e-01	-3.429262e-01	8.882192e-01	
5  265.424	3.719601e-01	-3.359670e-01	9.189164e-01	
1  265.731	2.837174e-01	-2.888454e-01	9.600375e-01	
4  268.281	2.571397e-01	-3.438728e-01	1.041643e+00	
1  267.04	2.625134e-01	-3.087083e-01	1.001105e+00	
4  265.35	2.908176e-01	-2.691824e-01	9.332744e-01	
# After 41 accepted steps: update proposal with max(R-1) = 0.643704 and jumping factor = 2.400000 
4  265.073	3.243244e-01	-2.636341e-01	8.942193e-01	
3  265.544	3.398296e-01	-2.152571e-01	8.303370e-01	
7  265.134	3.461614e-01	-3.160843e-01	9.248324e-01	
1  265.313	2.320790e-01	-2.487459e-02	7.477051e-01	
1  267.586	1.316418e-01	7.922680e-02	7.440409e-01	
1  265.23	2.520558e-01	-6.065262e-02	7.635063e-01	
2  266.402	1.372309e-01	2.865268e-01	5.311518e-01	
2  265.458	3.396051e-01	-2.253985e-01	8.407029e-01	
2  265.282	3.392841e-01	-2.512484e-01	8.668738e-01	
